business_id,name,address,city,state,stars,Food,Service,Ambience,Price,Miscellaneous,Avg.Criteria,Avg.Food,Avg.Service,Avg.Ambience,Avg.Price,Avg.Miscellaneous,Cuisine.Category,Avg.Food2,Avg.Service2,Avg.Ambience2,Avg.Price2,Avg.Miscellaneous2,positive.Word.Cloud,negative.Word.Cloud,Review.count,Suggestion1,Suggestion2
QGE9ZsMb7QLMsBf2OvfVMw,Dragon Chinese Restaurant,"118 - 5 Avenue SE, Suite 200, 2nd Floor",Calgary,AB,3.5,2.58313546,1.75382274,3.97655018,3.737060236,4.058044576,City,2.99120784,1.709819129,3.448558976,4.117187918,3.99583324,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"pot,service,service,tip,sum,size,food,staff,experience,waiter,food,service,come,want,mustard,sum,food,place,decoration,staff,love,food,place,rice wrapper,staff,place,Year,thing,everything,service,part,people,value,meal,eat,geoduck,like,abalone,restaurant,maintenance,convenience,parking,food,entree,word,thing,pork bun,buns bun,sum,everything,special,sum dim fare,dumpling,shrimp dumpling,decor,trail,gold,wait staff,water,owner,food,service,bathroom,feeling,service,something,favour,item,sum,thing,staff,owner,service,quality,sum,shu mai,nun,food,floor,fun,assessment,place,food,time,server","restaurant,request,sum,downside,charge,parking suck,sucks suck,advantage,taste,bun bun bun,food,sum,sum,dish,price,skin,sum,pork,sum Dim pan,sum,fare,item,shrimp,smell,dish,atmosphere,boot,place,sum,item,other,sum,knee,restaurant",31,"You are doing good at Service,Ambience while not so good at Food,Price","You are doing good at Service,Ambience while not so good at Food,Price"
mkQ31BFYV8ri7znJpHd7Ww,T.Pot China Bistro,100 - 9650 Harvest Hills Boulevard NE,Calgary,AB,3.5,2.129447276,0.936737967,2.889008156,3.819023045,3.887831329,City,2.99120784,1.709819129,3.448558976,4.117187918,3.99583324,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"sum,start,restaurant,waitress,place,option,food,quantity,staff,dish,lobster,dish,reflection,service,food,place,elder,tea,food,restaurant,parent,food,experience,dish,thing,belly,pork belly,Hot sauce,restaurant,furniture,T.Pot,tasting,this,reservation,service,tea,sauce,fun,experience,stu,variety,food,taste,sum,piping,tea,Buns,gravy,superb,tendon,Rice Shrimp sauce,Daikon tender,sauce,pocket,pork,goodness,perfection,place,ball,pastry,year,tpot,sum Dim seafood,chuckle,Love,fusion,ambience,decor,trendy,sparkle,presentation,cleanliness,value,restaurant,server,place,cuisine,parking lot,time,jacket,lack,confidence,food,pastry,tea,sauce,chili sauce,squid,rice,fave,consistency,portion,for,place,good,food,portion,atmosphere,fair,list system,system,bathroom,majority,tea,service,place,food,size,taste,dish,price,service,Bistro,dessert,sit,food,menu,pricing,service,food,Chinese,sum,food,time,service level,fall,spot,everything,Flank,H.K. cafe,penny,food,place,feel,wing,chicken,gyoza,chicken wing,bottom,flavor,beef Cheese Korean pot,bowl,anything,chandelier,style,food,service,washroom,wonton,sum,cafe,Chinese,food,goodness,spicy,one,selection,spicy,Hongkong style style,dish,outside,food,food,price,sign,food,dish,top,shrimp dumpling,dumplings dumpling,till,sauce,boyfriend,meal,time,menu,donut,sauce,experience,bang,service,compare,server,bit,restaurant,food,food choice,price,place,sum,variety,food,mackrel,for,way,dish,rice seafood dish,parking,place,drive,day,restaurant,Food quality,Portion size,variety,place,friend,restaurant,selection,reason,restaurant,food,resturant,food,food,size,drink,food,food,restaurant,taste,dinner,rice,favorite,offering,dish,latter,teahouse,job,service,soap opera,operas opera,something,fact,pricing,food,place,experience,sum,parent,atmosphere,bit,chung shrimp fun,love,something,right,rice,service,pay,dish,do,tip,night,variety,restaurant,food,host,parking,food,server,introduction,work,language,atmosphere,factor,variety,place,restaurant,welcome,love,restaurant,dish,style,dinner,fin,place,b,cooking,food,dish,table,server,shame,TPot,dining experience,lack,restaurant,decor,present,touch,place,food,scattering,star,wonder,with,beastie,good,supply,except,that,server,way,service crew,crews crew,culture,skill,dish,zest,regret,beef,opening statement,rest,food,way,place,environment,parking,item,menu item,twist,shui,all,tofu,time,T.Pot,menu,atmosphere,dish,food","bathroom,staff,food,staff,everything,quality,sum,sum,disadvantage,parking,problem,star,rating,fuss,order,nothing,sum,oyster,sum,crowd,place,service,refuse,management,problem,choke,order,tender tendon,Pork BBQ pocket,Beef tendon,sum,chop stick,knife,stick,fork,service,food,food,depth,lack,service,from,restaurant,room,area,lick,pork,way,amount,full,traveler,staff,food,ordering,sum menu,list,dinner menu,sum,Susan,sum sum,service,sum,side,rude,experience,sum,time,wait,disappointment,service,sum,beef,dish,pot pot pot,issue,are,nut allergy,communication,issue,pretend,meat,flavor,beef stew,service,sum,item,bun selection,selection selection,sum,squid,sum,problem,situation,restaurant,mai,gow,sum,roll,sum,dinner,place,ignore,mistake,sum,sum,item,menu,service,scream,tip,desert,sum,lunch,dish,egg tart,chaos,sum,place,food,experience,noodle soup,lady,sum,sum'er,trouble,service,negative,service,lack,period period,prolong,waiting,service,problem,downside,restaurant,tea cup,cups cup,sum,webs,restaurant,sum,item number,anger,bus person,kitchen,order,wrong,compensation,bill,person person,sum,quality,allergy,food,problem,service,crap,problem,employee,service,ignorance,shark,service,minute,tell,day,staff,lot,sum,item,sum,set,doubt,plenty,punch,worker,deficiency,washroom,sum,sum,sum,service,issue,experience",92,You are not doing so well in any of the aspects!,You are not doing so well in any of the aspects!
t_rnyBYcjuCa5m-HWU0ZwQ,Dragon Pearl Restaurant,"9 Avenue SE, Unit 1223A",Calgary,AB,3.5,2.726689257,2.696685613,4.216280839,5,4.539047357,City,2.99120784,1.709819129,3.448558976,4.117187918,3.99583324,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"dumpling,Fried dumpling,everything,dish,moms dish,restaurant,Chinese,takeout,school work,work,Ton soup,broth,helping,ball,soup,ton,dumpling,ton soup,food,something,mein delight,sour,food,kitchen,review,sized,pip,ton,selection,like,love,quality,food,piping,service,place,meal,ingredient,food,food,part,texture,skin,service,Yelper,self,gem,round,flavour,owner,courtesy,menu,pan,anything,option,food,experience,price,as,everything,wonton,place,rice,food,silverware,dish","leave,meat,Ginger beef,chicken,rice,response,soup,food,rice,food,experience,review,pan,meal,blandness,dumpling,nothing,stuff,pan,lemon,go",25,"You are doing good at Service,Ambience,Price while not so good at Food","You are doing good at Service,Ambience,Price while not so good at Food"
eYMYSZBmEeY4yCS2AuBXPg,Phoenix Kitchen + Lounge,"8060 Silver Springs Boulevard NW, Suite 140",Calgary,AB,3.5,1.519926217,1.737221367,3.797420719,3.959298245,4.403720258,City,2.99120784,1.709819129,3.448558976,4.117187918,3.99583324,Asian Fusion,3.001603408,1.575305468,3.475673353,4.116206796,3.991034024,"decor,meal,booth,night,pineapple,pork,interior,atmosphere,dish,rest,food,tasting,time,trendy,interior,decor,surprise,feeling,yolk bun,innard,portion,service,restaurant,notch,lit,atmosphere,decor,comfort,food,restaurant,taste,decor,waitress,visit,time,service,food,place,price,fave,complaint,tip,delight,waste,food,restaurant,change,location,food,sum sum,portion,dim sum,restaurant,staff,quality,food,status,mall,place,contrast,experience,decorate,service,sound,thank,restaurant,lounge,Monday,place,service,renovation,recommend,review,family,restaurant,inside,Food choice,classic,choices choice,twist,pork,service,cor,lamp,design,Buddha,Customer service,service service,sum,roll rice shrimp crepe,item,bau,sweet,congee,work,dinner,food,tomato sauce,sauce sauce,sauce,flavor,tea,choice","Susan,sum,noise,sum,day,food,make,ring,lemon,grass chicken,interior,service,viet place,places place,decor,contrast,sum,sum,sum item,pan,taro cake,menu,up,waitress,server,sort,dumpling,disappointment,time,section,service,experience,taste,party,waitress,fiasco,gall,say",24,"You are doing good at Service,Ambience while not so good at Food,Price","You are doing good at Service,Ambience while not so good at Food,Price"
wgAPiE2YllXAYOHPWPGc_w,Kam Han,103-12445 Lake Fraser Drive SE,Calgary,AB,3,2.270928367,1.525471855,2.245371389,5,5,City,2.99120784,1.709819129,3.448558976,4.117187918,3.99583324,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"restaurant,taste,service,food,food,wife,night,service,staff,one,service,staff,dish,service,customer service,squid,food,chow Cantonese mein,place,good,service,see,price,food,promise,meat,kick,vegetable,liking,suey,cabbage,chop chicken suey,pineapple,chicken,mix,ball,one,meal,business","complaint,joke,problem,disappointment,dish,soup,mien,meat,mystery,neon,egg roll,lemon,roll,sauce sauce sauce,year,concern,food,driver",10,"You are doing good at Price while not so good at Food,Service,Ambience","You are doing good at Service,Price while not so good at Food,Ambience"
YTMYCiBb_-sykowc05d3ug,Snow Palace,45 Crowfoot Rise NW,Calgary,AB,4,2.196211854,1.480582454,1.150529088,5,4.058044576,City,2.99120784,1.709819129,3.448558976,4.117187918,3.99583324,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"food,ton,ingredient,seafood,squid,ugh,-Customer service,-price,food,spring,spring roll,fortune,place,chinese,dish,chicken,service,serving,Chinese,foot,food,service,noodle,style,layer,Onion cake,skin,paste,sky,powder,restaurant,food,chinese,kai lan,dish,pork,dish,restaurant,dish,everything,eatery,variety,service,food,food,cake,service","of,sum,rib,beef,lump,flank flank,live,award,decor,meet,city,mistake,rush,pork sesame dumpling,killer,dinner menu,leaf,sucker,pan,rice,sum,porridge,beef,lot,disservice,selection,stomach,pig,menu",12,"You are doing good at Price while not so good at Food,Service,Ambience","You are doing good at Service,Price while not so good at Food,Ambience"
UglIW3RciYxD701IaiDn8A,Toi Shan Restaurant,3819 Bow Trail SW,Calgary,AB,4,4.676296879,5,3.644956404,5,3.791078468,City,2.99120784,1.709819129,3.448558976,4.117187918,3.99583324,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"food,place,care,cleanliness,money,restaurant,food,price,get,food,place,price,service,rice,pork,food,service,quality,dish,food,food,smell,nothing,demeanor,food,take,portion,content,dexterity,plate,Mandarin plate,sauce,rice bucket,tea,pork,presentation,parking","smell,look,food avalanche",10,You are doing well in all aspects. Keep going!,You are doing well in all aspects. Keep going!
8pBx1vlLXHv2aCiTUWz04w,Wonton King,7070 11 Street SE,Calgary,AB,3,2.887978422,0.931872213,3.525525389,2.795560399,1.768065764,City,2.99120784,1.709819129,3.448558976,4.117187918,3.99583324,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"place,soup,alternative,efficiency,broth,do,Soup,place,soup,price,kind,soup,food,vegetable,way,feed,portion,service,thing,size,plate,soup,wonton soup,range,soup,service,lady,Pork,work,ton soup,soup,breakfast,gyoza,Appetizer plate,location,time,soup,soup","review,wonton,noodle,veggie,get,hour,haunt,day,lunchbox,steal,pleasure,seafood,room room,know,other,soup self,broth,couple,service,wait time,time time,wonton",13,"You are doing good at Ambience while not so good at Food,Service,Price","You are doing good at Food,Ambience while not so good at Service,Price"
I1AAcPjqCB6iD5aQcm6kjg,Golden Inn Restaurant,107A 2nd Ave SE,Calgary,AB,3.5,2.365275336,0.988976895,3.023372684,3.586092925,5,City,2.99120784,1.709819129,3.448558976,4.117187918,3.99583324,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"food,closing time,control,cattle wrangling,skill,fun,track,food,crab claw,cutlet,call,Pork Style chop,favorite,ingredient,decor,everyone,birthday,service,food,service,time,congee(again,price,food,than,Chinese,ingredient,portion,service,price,people,food,pea,staff,customer,broth,staff,place,food,night night,crab,food,people,mignon,dish,staff,what,food,service,hole,dish,waiter,noodle lobster dish,sauce,cream sauce,Lobster dish,dish dish,husband,spot,pot,piping,tofu,sauce,wait,recommendation,flavour,abound,food,scene,like,atmosphere,place,review,dog,inconvenience,food,service,guy,order,tank,food,pork,beef","people,drunk,chaos,slurring,shark,rice,soup,sauce,rice,observation,fish tank,tank,kid,portion size,size size,behaviour,service,mistake,restaurant manager,guest,owner,lo mien,rice,bomb,character,food,recommend,fat,business place,graffito,places place,blasphemy,slogan,plate,starve,night,spice,pig,feel,want,trek,seafood tank,chore",28,You are not doing so well in any of the aspects!,You are not doing so well in any of the aspects!
FnRLbAYaQTYQEXHuUTmwMA,Hot Point Fusion Cafe,4340 Macleod Trail SW,Calgary,AB,2.5,2.243959707,1.128102936,2.347035649,1.592178995,2.758739676,City,2.99120784,1.709819129,3.448558976,4.117187918,3.99583324,Asian Fusion,3.001603408,1.575305468,3.475673353,4.116206796,3.991034024,"review,soup,food,price,menu menu menu,place,pot,friend,slush,mango,avocado,texture,watermelon,staff,like,serve,place,pot,drink,problem,ball,chicken,portion,tea,mistake,top,pot,broth,assortment,tea,pot,type,dining area,area area,line,leather,table,wifi,food,offering,variety,house,broth,touch,flicker,place,fair,appreciation,gratitude,food,service,restaurant,eventhough,wonder,hotspot,slush,horrible,look,variety,soup,pot,amount,sauce,smoothie,milk bean smoothie,pot,customer,restaurant,for,pot,one,perfection,pot,place,top,place,food,atmosphere,service,place,pot,some,classic,kick,fire,server,portion,sauce,thing,chicken thing,staff,pot,place,bubbletea,snack,pot,place,everything,turnaround,luck,thing,pot,pot,fruit slushie,option,broth one,door,fact,bubble,furniture,design,washroom,bbt,bit,hip,venue,lol,ceiling,atmosphere,service,pot,seating,bathroom,pot,ice,bubble tea,teas tea,price,bubble,tea,Bubble tea,pot,place,pot","lack,service,lamb,appetizer,star,price,server,chill,fuss,service,issue,audacity,couple,quality,gyoza,dumpling,everything,fuel,service,owner,head.after,pot,experience,habanero,sauce,flake,something,problem,one,table,chair,tea,bean,mess,drink,name,place,bank,milk signature tea,policy,action,friend,waiter,reflection,place,audacity,time,service,employee,management,dessert fiasco,drink,nothing,dread,gas,service,Tonight experience,get,ia,price,service,infant,waste,freedom,customer,bit,style,policy,seafood,establishment,order,policy,business,crap,food,place,idiot,drink,as,audacity,bill,refuse,thing,rule,food,meal,table,mango bbt,downside,food,service,wrong,service,bbt,waste",34,You are not doing so well in any of the aspects!,You are not doing so well in any of the aspects!
cxe6D9wp3NvQ39Eu9-hZpA,Noodlebox,9 Heritage Gate SE,Calgary,AB,4,3.909070391,2.553248214,5,3.635041601,5,City,2.99120784,1.709819129,3.448558976,4.117187918,3.99583324,Asian Fusion,3.001603408,1.575305468,3.475673353,4.116206796,3.991034024,"surprise,portion,flavor,sized,portion,at,water,on,service,time,food,place,noodle,fancy,water,soda,price,noodles food,food food,ingredient,peanut sauce,what,menu,restaurant,drink,concept,everything,appetite,spring,gyoza,Spring roll,price,water,addition,touch,lunch,ingredient,amount,food,eat,location,beyond,place,friend,bunch,variety,thing,bonus,beer,food,price,option,re,food,place,food,ingredient,flavor,bonus,water,water yourself fountain,do,flavour,filling,ambiance,company,lead,environment,detail,food,appeal,cuisine,experience,meal,place,seller,freshness,food,service,location,mildness,issue,vegetable,liking,food,staff,spring,bread,spring roll,choice,flavour,spice,combination,vegetable,staff,food,meal,price,food,service,fun,service,time,what,spiciness,place,tongue,tickle,dish,noodle,option,home,nothing,amount,water,decor,menu,dish,curry,food,meal,coke,cherry coke,experience,cilantro,spice,restaurant,decor,alternative,chain,refund,service,food,thing,item,scorching,food,place,service,food,value,service,anything,decor,place,food,meal,what,water,touch,thing","downside,amount,good,noodle,food,food,impression,garbage,garbage,waste,price,disappointment,miss,bowl,teriyaki,trip,line,selection,dish,dish dish,jerk",33,"You are doing good at Food,Service,Ambience while not so good at Price","You are doing good at Food,Service,Ambience while not so good at Price"
lEbOeImbAcgV2Jve4DgC0w,Gee Gong Restaurant,206C Centre Street SE,Calgary,AB,4.5,4.044707272,3.243672515,4.242882667,3.586092925,5,City,2.99120784,1.709819129,3.448558976,4.117187918,3.99583324,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"place,dish,pea,shrimp,bbq,soup,occasion,convincing,food,chicken,suggestion,expensive,dessert,portion,work,wrapper,person,food,service,place,keep,friend,anything,service,place,meat,wrapper,herb,cucumber,sweetness,feel,place,soup,surrounding,food,notch,hole,interior,order,combo,loose,place,pork,good,combination,tenderness,depth,array,item,place,portion,mother,duck,dining,food,service,tea,jasmine,water,shop,portion,food,price,classic,suit,with,deal,wrapper,rice,table,service,rib,staff","sauce,beef,scrap,skin,duck,chair,roast,second,tea snob,crap,place,shame,discredit,thing",11,"You are doing good at Food,Service,Ambience while not so good at Price","You are doing good at Food,Service,Ambience while not so good at Price"
5yhUr1Cv21bOL6ZkE5IdCQ,Ho Won Restaurant,115 2 Avenue South E,Calgary,AB,3.5,2.650011304,0.403908636,2.44987092,3.830697796,2.888204017,City,2.99120784,1.709819129,3.448558976,4.117187918,3.99583324,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"side,laugh,tip,memory,food,squid,batter,price,food,value,Beef,service,server,squid,combination,price,place,gem,sum,that,taro root,place,Won,discovery,food,staff,restaurant,Food,place,food,thing,friend,item,manner,part,friend,squid,amount,chow beef fun,fun fun fun,love,squid,place,restaurant,breading,favorite,everything,food,fool,price,sum,soup,value,squid,fault,bleach,food,squid,Ginger beef,chicken,rice,good,win,price,joint,garlic,difference,fashion,staff,bowl,sweetness,drop soup,eater,pepper,salt,portion,cream,combination,flavour,chicken,Shrimp chip,squid,have,material,restaurant,something,servers food,server,sauce,cream servers sauce,review,place,food,place,balance,way,skin,lobster dish,squid,portion,food,cuisine,recommendation,other,guarantee,find,place,food,squid,everyone,what,value,food,recommendation,fish,place,food,experience,dish,that,much","crap,sum,service,stall,nothing,case service,night,sum,service,sum,death,star,regret,sum,service,mother,foul,siu mai,mai mai,problem,chameleon step,steps step,bite,service,look,voice,price,food,service,staff,experience,restaurant,batch,lunch special,steal,food,desert,bitch,attitude,sticky,face,washroom,sink,kitchen,appetite,lot,place,waste,door,decor,service,lemon,knife,place,gripe,cause,knife,chicken,perfection,people,CON service,restroom,service,time,place,Shanghai noodle,bomb,offering,restaurant,sum,dinner,try,spring roll,rolls roll,sum,service,service,look,manage",36,You are not doing so well in any of the aspects!,You are not doing so well in any of the aspects!
9-_7jOcLec5-p_gGz-OGCw,Magic Bowl,1215 Lake Sylvan Drive SE,Calgary,AB,3.5,2.585538882,2.461869536,2.973434235,4.575525703,4.640916049,City,2.99120784,1.709819129,3.448558976,4.117187918,3.99583324,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"gem,bun,har gow,perfection,gow gow,sum item,sum,surprise,everything,squid,flavor,service,place,haha,thing,table,experience,dumpling,tea,jasmine tea,tea tea,rice,owner,that,change,company,food,service,cleanliness,dirt,hope,food,bun,pork,chicken,pork bun,menu,selection,smile,take,die,which,seller,ratio,moisture,sauce,veggie,do,amount,place,owner,food,server,person,place,nothing,have,balance,taste,would,love,top,tofu,thing,husband,those,squid,daughter,leftover,meal,option,chinese,style,standout,couple,lunch,inconsistency,place,dumpling,interior,shrimp,promise,regard,kick,table,service,food,time,quality,nothing,work,cut,sauce,quality","item,rice,sum,restaurant,sound,bowl,noise,sum,restaurant,condition,smell,patch,carrot,punch,sum,issue,salt,batter,like,vegetable,wrap,food,miss,sum,pan,beef,rice,anything,sum,food,time,sum sum sum,finance",12,"You are doing good at Service,Price while not so good at Food,Ambience","You are doing good at Service,Price while not so good at Food,Ambience"
HOEQwbJcy1E47Vz3vU8vQw,Calgary Court Restaurant,119 2 Ave SE,Calgary,AB,4,3.476571668,1.906154966,3.49094399,4.25447416,4.216931018,City,2.99120784,1.709819129,3.448558976,4.117187918,3.99583324,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"find,comfort,work,price,pasta,New decor,decor decor,goodness,chop,downtown,noodle,cook,wok,taste,parking,look,work,stranger,chile sauce,dish,tea,cold,factor,place,food,experience,work,place,value,pleasure,grill,Strip steak,steak steak,for,server,food,dish,restaurant,Court,hustle,bustle,tea,English,recommend,price,food,fun,chow,chow fun,mein mein,crispy,authentic,food,kid,style Kong food,cafe,food,portion,menu,breakfast menu,sandwich,bread,spam,egg,something,breakfast combo,milk,food,service,today,soup noodle,recommend,value,convenience,cafe,what,dish,style dish,portion,tea,amt,complaint,meal,love,food,burger,pub,pub food,voice,place,waitress,tea,drink,menu recommendation,menu,look,comfort,vegetable,shrimp,flavour,idea,portion,bowl,space,experience,wifi,food,restaurant,cleanliness,people service,food quality,taste,quality quality,tea,survivor,survivor tip,patient,team,care,fan,soup,fan ho noodle,favorite,deal,style,price,Kong style,variety,service,food,recommendation,restaurant recommendation,congee,favorite,pot,place,food,rice,pot,Hainan rice,thing,place,gem,everything,thing,have,stick,comfort,food,lunch,breakfast,dinner,breakfast lunch,marinate,taste,chicken,work,service,food,restaurant,well,noodle,day,surprise,food,cafe style food,milk style tea,cafe,style cafe,value,staff,rice,dish,order,amount,sweetness,good,like,what,recommendation,foodie,restaurant,rating,notch,none,wonton,chinese,sum,food,price,restaurant,service,like,sauce,stuff,nothing,thing,service,do,noodle,12.99,chew,time,everything,appetite,style,food,chicken,chop,chicken rice,pork,time,rice,food quality,Court restaurant,location,rice,favorite,portion,example,style,sauce,food,girl,bet,food,uncle,beef curry rice,rice rice rice,sauce,dish,service,food,dish,meal,bathroom,style,food,server,place,soup,lunch,challenge,variety,find,food,price,family,whitey,place,service,greasy,Pork chop,rice,anything,value,style,prefer,food,size,thing,special,lunch special,fun,service,server,food,place,noodle,Gongzai noodle,body,restaurant,that,choice,expect,love,noodle menu,service,place,Calgary court,milk tea,food,price,parking,food,experience,restaurant,food,service,food,restaurant,selection","hope,staff,mandarin staff,staff staff,Cantonese,plate,downside,beef,noodle,chicken,noodle dish,lemon,ice tea,parade,stampede,restriction,preference,service,pairing,vegetable,cream,Tamato soup,chicken chicken,disaster,dish,experience,girl,voice,lady,noodle,place,breakfast,service,parking,sickness,tv,prove,service,HK people,people,lack,lot,sum,miss,wave,cross,gourd,service,venue,place,restaurant,lack,tofu,yesterday,pig,pain,pineapple bun,food,from,offering,beef,sauce,mention,tea,server,lemon,dish,breakfast,soup,fee,cup,value,fact,food,taste,colour,service,outfit,service,milk,scratch,complaint,service,everything,food",63,You are doing well in all aspects. Keep going!,You are doing well in all aspects. Keep going!
ge7hMHBENM8AFVf-bBmIQg,Ginger Beef Peking House,3802 Brentwood R NW,Calgary,AB,2,2.61469518,1.446919325,2.642398252,2.569029578,0,City,2.99120784,1.709819129,3.448558976,4.117187918,3.99583324,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"price,deal,Duck,feature,dish,amount,fighting,sauce,service,impression,food,option,sauce,interior,value,taste,restaurant,place,order,delivery,food,amount,menu item,chicken,ton soup,soup,price,deal,out,pork,food,restaurant,use,size,Wonton soup,one,menu,service,willingness,pork,job,girl,neighborhood ss fame,nut,cashews,satay sauce,worth","piece,disappointment,tortilla,cost,food,area,lemon,deep,dough,lemon,have,food,staff,tone,lack,food,sse,beeoch,body,slap,wannaby,mistake,venture,error,hell,order,quality",14,You are not doing so well in any of the aspects!,You are not doing so well in any of the aspects!
JG_yW_DTE2F-sPtYiyO8zg,Szechuan Restaurant,320 16 Avenue NW,Calgary,AB,4,3.243986135,1.160717415,3.133744141,4.204323254,3.474280413,City,2.99120784,1.709819129,3.448558976,4.117187918,3.99583324,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"restaurant,province,food,dish,broth,bean,for,owner,Szechuan,dish,restaurant,food,favorite,order,result,bed,food,dish,food,bliss,table,service,fave,time,fortune,water,sugar,dish,service,order,service,filet,top,version,rendition,miracle,restaurant,love,everything,fave,food,way,food,improvement,restaurant,ginger beef,experience,food,recommend,Heat level,level,veggie,stir,lung,beef,for,food,service,everything,handful,one,name,food,experience,pepper,buddy,good,tofu,fish,dish,rice,tripe,spice,eat,heat,crust,sauce,bill,meal,flavor,food,everything,staff,price,suggestion,noodle,food,job,place,skill,experience,food,dish,menu,waitress,flower,ash,version,pot,ingredient,restaurant,gem,food,word,boyfriend word,word word,bean,favorite,sauce,pepper,service,place,food,cuisine,Curd,than,bud,sauce,Choi,taste,food,place,pot,sharing,amount,food,tofu,ask,favorite,top,pork,pepper pork style,rice,version,chicken,sauce,pepper chili chicken,fish,eggplant,food,recommend,time,atmosphere,dinner,waitress,tea,smile,way,order,service,meal,food,atmosphere,food,spicy,throat,waiter,in,lead,pork,time,flavour,chili,spice,peppers pepper,surprise,addition,bean flavour,flavour flavour,slice,evening,bathroom,food,special,fish,service,garden,judgement,enjoying,staff,food,bistro,cooking,distinction,on,resto,some,creation,side,yelper,restaurant,minute,pepper Chili chicken,waste,pork,thing,lot,cuisine,restaurant,lady,sauce,dish,food,chili,noodle,place,hour,week,love,dish,food lover,food,bean,medium,ginger beef,beef beef,ginger,dish,one,wonton soup,suggestion,medium,level,spice level,level level,side,sour,service,experience,food,food,time,service,train,restaurant,service,spice,handle,sensation,favour,sauce,tip,curd bean noodle,pairing,restaurant,price,seat,service staff,staff staff,bean,beef,liking,food,frill,variety,chow beef fun,fish,disappoint,food,restaurant,service,cuisine,regard,tea,ethnic,service,price,spot,vegetarian,place,meal,than,parking,food,time,food,dish,place,menu,dish,handle","stew,food,face,dish,medium,taste,bugger,worry,bit,Susans,problem,fish,regret,food,friend,pest,People,meal,service,waitress,beef beef,waitress bad,the attitude,place,cuisine,willpower,sting,molasses,shame,limit,needle,water,pepper,downside,dish,chicken,dish,roof,barley,beef,duck,grisle,bone,gripe,spice,disturbance,background noise,hygiene problem,aversion,basa,noodle,item,resto,weekday special,boiling,concept,ulcer problem,chicken,beef,tendon stew,dish,service,food,fish,price,slice,name,dish,issue,experience,dirt,grime,dust,noodle,pain,deal,most,attempt,hour,yourself,confusion,stomach,day,family,feeling,guest,spite,husband,spice fanatic,fish,veggie,noodle,duck,warning,Tao,fast,parking situation,complaint,lot,difficulty,shortage,place,sinus,beef tripe,pig,problem,mouse,surface,bug,preparation,tongue",56,"You are doing good at Food,Price while not so good at Service,Ambience","You are doing good at Food,Price while not so good at Service,Ambience"
VtDEh7GakYMBHNAw_PVjZg,King's Chinese Food,1050 17 Avenue SW,Calgary,AB,2.5,3.100483479,1.57785038,3.457551105,3.586092925,3.934506905,City,2.99120784,1.709819129,3.448558976,4.117187918,3.99583324,Traditional Chinese,2.847977021,1.479525909,3.290775966,4.035660406,3.920198235,"beef,sign,since,amount,soup,2017,which,food,flavor,beef,review,cook,nuisance,girl,people,smile,mistake,ginger beef,food,nothing,place,friend,service,ball,noodle,food,chow mein,mein mein,piece,It charm,soup,ginger beef,order,money,time,soup,bet,ginger beef,beef beef,Dinner,service,location","lusture,lack,drown,texture,sauce,chicken ball,ball,pork,service,excuse,crap,waste,chicken ball,dread,food,everything,rice,chicken piece",14,"You are doing good at Food,Ambience while not so good at Service,Price","You are doing good at Food,Service,Ambience while not so good at Price"
