business_id,name,address,city,state,stars
lkvHG6proAFP8_evKhdxKA,Chinese Bakery,433 Dundas St W,Toronto,ON,3.5
jPxlzLWHc7mkvhw3YUXuZg,Spring China House,189 Sheppard Avenue E,North York,ON,3.5
QG56Fy7JQ_9XgAwtj7fhjw,Délice Oriental,1858 Rue Sainte-Catherine O,Montréal,QC,3.5
98NaJ8FWzPuoymHfj6IIeA,Ming's Noodle Cafe,3447 Kennedy Rd,Scarborough,ON,3.5
S0Z8fKAUYTd2MKUuez-evA,Noodle To Go Chinese Food,"3068 Mayfield Road, Suite 11",Brampton,ON,4
jzY_beeQKdvA-uZsqDke2Q,Noodle Wok,600 Burnhamthorpe Rd W,Mississauga,ON,3
Y22IfhXChXoRp3vKi6QwaQ,KanBai,1110 Rue Clark,Montréal,QC,4
BwbPzuEuIN_oFmNRJIgHlg,Flaming Bull,378 Bloor Street W,Toronto,ON,3
2Q89PhkcyT9uZnQORmqMKg,House of Gourmet,484 Dundas St W,Toronto,ON,3.5
iIFcMHXGNDz8jbx_4H-xVQ,Hakka Garden Chinese Restaurant,25 Overlea Boulevard,Toronto,ON,3.5
PlJ5Tf9T4QlFQoNZf99aTg,Hakka No.1,"2 Melanie Drive, Unit 10",Brampton,ON,4
qEe0mdIax3pz3DH4RPj3sQ,Backyard Garden Restaurant,3636 Steeles Avenue E,Markham,ON,4
jyPsc5xUFpVOuuSylPkZdw,Dumplings & Szechuan Cuisine,2549 Warden Avenue,Toronto,ON,3.5
TPdaLEGufV5JnONni8u9fw,Tasty Noodle House,"3235 Highway 7 E, Unit 18A",Markham,ON,3.5
VaLnPWq6cLnK5x2wXBVOKQ,Papa George,"360 Highway 7 E, Unit 10",Richmond Hill,ON,3.5
rLyGCFULUSbLCt8J3U0_kA,Peking Man Restaurant,1110 Sheppard Aveune E,North York,ON,3
joMyW9KcBEsHJxQuAMulaQ,Roll Play,"10A Edward Street, Second Floor",Toronto,ON,3.5
fVbZptKCH2lIRS56M1zc6g,Guru's Classic Indian & Chinese Cuisine,"5955 Latimer Drive, Unit 1",Mississauga,ON,3
DDLpQjU_Ec8OoJlHmdaodg,K & K Cafe Restaurant,"420 Highway 7, Unit 26",Richmond Hill,ON,3.5
dTiofRzCI90BkVbGU8ZY2Q,The Oriental Gourmet,633 Silver Star Blvd,Scarborough,ON,4
awZx3Y1PAwhCUpt3WGZhKg,Kenny's Noodle,"4733 Steeles Avenue E, Unit 7",Scarborough,ON,3.5
ea3kF5zspg4eNmxSbZixsA,Jamie Express,4350 Av Steeles E,Markham,ON,4
r3jpH6ZuCQY3o1yBuJ67PQ,Master Mix HotPot,261 Spadina Avenue,Toronto,ON,3
AZKhBlrI5vgTBm3j9WwnbA,Bao-Shin To Go,896 Burnhamthorpe Road W,Mississauga,ON,3.5
8f9Tl2gq78wqjtrToOTo7A,Phoenix Restaurant,2900 Warden Avenue,Toronto,ON,3
NE596RKQomLvdrWiM9DYWg,Golden Jade Restaurant,633 Silver Star Blvd,Toronto,ON,3
P3wlOGHlptCaTeuCxDK8vQ,Origination Noodle,"633 Silver Star Boulevard, Unit 119",Toronto,ON,3.5
iVGeWvofA_e3G0A2Qomwhg,Kung Fu Restaurant,"4307 130th Avenue SE, Suite 27",Calgary,AB,3
UlI0TksGFiIXtcbtg2KalQ,Mi Pho Song Vu,2109 Jane Street,North York,ON,3
MbDMS-I2eHoEWR5XMZ9YxQ,Maneki Comptoir Asiat',3121 Rue Hochelaga,Montréal,QC,4
MeEvtL0DA11Vla25vix_0A,Golden Harvest Northern Chinese Restaurant,"328 Highway 7 E, Unit 18",Richmond Hill,ON,3.5
dgIrIkCBiHtAHZ86_-awFQ,Grand Lake Chinese Cuisine & Banquet,"Unit 8, 8362 Kennedy Road",Markham,ON,3
Msw1bg7KGcZ87NEAoABIJg,Masala Bhavan,"4604 37th Street SW, Suite 33A",Calgary,AB,4
RzJEqt010ycK5QtnW4t9fA,So Good Restaurant,"10 West Pearce Street, Unit 12-13",Richmond Hill,ON,3.5
A5IV0JkXIFfESdYDhFF0gA,Mom's Recipe Chicken,"888 Dundas Street  E, Unit D2-B",Mississauga,ON,4
YE1x0KHgcyVc0BNDG861tA,Mandarin Restaurant - Pickering,1725 Kingston Road,Pickering,ON,3.5
Z4MvEVylnZPW_vddQc2Ihg,Genghis Khan Mongolian Grill,"900 Don Mills Road, Unit 2",North York,ON,3.5
x7RxFtOnRXKEagcsDiwrAQ,Kam Wing,3400 Notre-Dame W,Montréal,QC,2.5
XpgtXP2e1nWslXW6-YZWuQ,Yogi Noodle,"325 Bamburgh Cir, Unit 109A",Scarborough,ON,3
kqbejhh7VmxuQkIb_EynuQ,Nouilles du Yunnan,2065b Rue Bishop,Montréal,QC,3.5
oMF1F795PpnITiNfOR1e2A,Lotus Tea House,"Fo Guang Shan Temple Of Toronto, 6525 Millcreek Drive",Mississauga,ON,4
GkY6UWWn0Fz2ehcuBp66pg,Graceful Vegetarian Restaurant,"4675 Steeles Avenue E, Suite 1R6",Toronto,ON,4
_PKXarw3GjlbwbXhjdpUMA,Tangra Villa Hakka Chinese Cuisine,"411 Manhattan Drive, Suite 3C",Markham,ON,3.5
NncsqhAElh0zykYdUULByg,HarBin Dumpling,4801 Boulevard Saint-Laurent,Montréal,QC,3.5
rXVLgV4Og3l98OTy6N2dJw,Wonton Chai Noodle,28 S Unionville Avenue,Markham,ON,4
v95ot_TNwTk1iJ5n56dR0g,Vince Seafood Restaurant & BBQ,1661 Denison Street,Markham,ON,3
6Y01DAOBtDo9BwXGW4dR7g,Luscious Desserts,493A Dundas Street W,Toronto,ON,3.5
eOvNqnu9CZDCHe26sqj7bw,Pine Tree Garden Restaurant,10 Bur Oak Avenue,Markham,ON,2.5
bbFjlDYqeZvHFfitD9nFIg,Landmark Seafood Cuisine,"3601 Victoria Park Ave, Unit 101",Scarborough,ON,3
79e4GUc_y2A5Cn3z1lNERw,Dumpling King,436 Dundas Street W,Toronto,ON,3
6Kp9W5ZvVn--6caQ73_QXg,Tsui Xiang Tsuen Restaurant,888 Dundas Street E,Mississauga,ON,4
Ih7a0qOMLFnYAec8qyq2Gg,Delights of China,2181 Bloor Street W,Toronto,ON,4
4etFlEdWOTx3WhFldxW6XA,Yunnan Steamed Fish Pot,"3280 Midland Avenue, Unit 21",Toronto,ON,3.5
5fZ4Y1gstwWJESGum9jWUQ,Dagu Rice Noodle,"1177 Central Parkway W, Ste 2",Mississauga,ON,3
8PutnU74XwbXxlzv0HAEfw,Nouilles Star,1871 Rue Sainte-Catherine Ouest,Montréal,QC,3
KV2yFTUPB2WoTMUxtX-HWQ,Eastern Sense,"200 Marycroft Avenue, Unit 9-11",Vaughan,ON,3.5
iHzgeI9ryIniOX9-AJPbcg,Mr. Six Fried Chicken,"3250 Midland Avenue, Unit G116",Toronto,ON,3
E-wETrdq1uImd6lX6x8Qxw,Little Sheep Mongolian Hot Pot,421 Dundas St W,Toronto,ON,3.5
ygM0wSHWDQ5D3KcSvT3Cjg,The Fry,"328 Highway 7 E, Unit B1",Richmond Hill,ON,3
Oj4PqiXtPTd4kZdI5aG1uw,Jade Dim Sum,2280 Dixie Road,Mississauga,ON,3.5
vWu3eAOnYLf-piMGl_W2hg,Congee Palace,"3115 Winston Churchill Boulevard, Unit 1",Mississauga,ON,3
6a27i3kNy5MCq73vEQTNOA,South Silk Road Chinese Restaurant,823 14 Street NW,Calgary,AB,4
kqqv1ZD-Gq1A03E1K6tzxg,Fine Taste Hakka Chinese Restaurant,"75 Bayly Street W, Unit 16A-B",Ajax,ON,4
oRgoOhwCex1X9j1iQ9ou3w,Crown Prince Fine Dining & Banquet,"3600 Victoria Park Avenue, Unit 1-7",Toronto,ON,3.5
1jNteKQ2JuF6Sk1SI9X23Q,P F  Chang's,10 O' Neill Road,Toronto,ON,3
WDYaPybbBHI69EVVVb62cw,Tender Trap Restaurant,580 Parliament Street,Toronto,ON,3
_xt4ZyvtgY8Xu_O6SpSB5A,Chi's Congee & Noodle House,"1177 Central Parkway W, Unit 66",Mississauga,ON,4
IzwOOLiR1r7YnAK1WR-vDw,Beijing Restaurant,3278 Midland Avenue,Toronto,ON,3.5
CDzk5ayt_e86MuNlLFvLDQ,Little Sheep Mongolian Hot Pot,50 Rue de Ia Gauchetière O,Montreal,QC,3.5
TbjAR4JMgBuPXiMUKsO9RQ,Great Khan Mongolian Grill,7131 Kennedy Road,Markham,ON,3.5
1SWHrS6JVc5yLuJtBTds-g,Mr Spicy,1701 Boulevard des Sources,Pointe-Claire,QC,4
UX1pAKQtRHX5fejaWbIy6Q,Rolling Pot,7077 Kennedy Road,Markham,ON,3
S_5s_J6Mrii2cAi4ylK30w,Yunnan Cross Bridge Rice Noodle,"19 Milliken Boulevard, Suite 3",Scarborough,ON,3.5
EQZPTDAy-lWijb0i8JpHNw,Sammi & Soupe Dumpling,1909 Rue Saint-Catherine Ouest,Montréal,QC,4
CMN2zW7c5bdXT_esaKm_YA,Dumpling King,"1126 Finch Avenue W, Unit 13",Toronto,ON,4.5
R-EGIdIgtoFzl--OudANtA,Yummy Cantonese Restaurant,4400 Sheppard Avenue E,Scarborough,ON,3.5
Axd4Ggd3H9dLAWD__UHYVQ,Easy Drink Easy Go,482 Dundas Street W,Toronto,ON,3
n72smZw1iVORdnjGfFT0FQ,Richmond Court Restaurant,"550 Highway 7 E, Building A, Unit 7-8",Richmond Hill,ON,3
GKN6OdLqCCWx_8B1KaHL1Q,Lobster King Seafood Restaurant,4919 Steeles Avenue E,Toronto,ON,3
GHxoLiZCORG_38rYV9OYGw,Noodle & More,402 Bloor Street W,Toronto,ON,4
adaYhaXJR2TeU7UGZbJ6tQ,Wonton Chai Noodle,8360 Kennedy Road,Markham,ON,4
3a3ZSTEhFNnmvBhMwW3fSA,Kimling Hakka Fusion,2173 Avenue Lawrence E,Scarborough,ON,4
7i32mNu8SRlZwLjSnV4Kpw,Asian Legend,9781 Jane Street,Vaughan,ON,3
qo9JoIB9iZxGl-KQGDzEWw,Eight Noodles,3309 Sheppard Avenue E,Toronto,ON,3
bBdBNFFyIVUwY-L3kqa3zg,Asian Legend,5188 Yonge Street,North York,ON,3.5
js0ZzxVEDAkTdczCMT1emw,Lambie Bubble Tea,"3255 Hiway 7 E, Unit 27",Markham,ON,3
zMqkXH70p-WDYj2xqR2Wuw,Wok Of Asia,6640 Finch Avenue,Toronto,ON,3.5
2KOXNZVoxpcwen_JmIQdfA,Pho Mi 99,"5955 Latimer Road, Unit 8",Mississauga,ON,4
uJEot284h2qJbrWOgfAG5w,Kroran Uyghur Cuisine,1515 Birchmount Road,Toronto,ON,4
tsUFlp2DQw7Nk2I9mRL2hg,Hot Wok,7 Progress Avenue,Toronto,ON,3.5
I9_Bf9CUGkCDtUDTCtP8Zw,Lucky Place Restaurant,108 3 Avenue SW,Calgary,AB,4
Iov02yUKZVj-Z3A3u37ExA,River Tai Restaurant,92 Harbord Street,Toronto,ON,4
LJ6tewxquGs3J4yYPyi2oQ,Zento Sushi,475 Grand Boulevard,L'Île-Perrot,QC,4
erRdoBvb4ywWky3KMjtVdg,Good Taste Casserole Rice,8390 Kennedy Road,Markham,ON,3.5
xRugkNACWUoL9RFDkW1v9g,5spice Noodle Garden,"7740 18th St SE, Unit 60",Calgary,AB,4.5
mBHYTLynxk-Ryq56QIx6cw,Dragon Palace,1850 Dundas Street E,Mississauga,ON,4
XxmFwrJk1DljL7sLXS1zrQ,1 Pot,123 3 Avenue SE,Calgary,AB,3.5
tDnqxU5TVUP3-GGH0e7-kg,Pepper Wok,"280 W Beaver Creek Rd, Unit 28",Richmond Hill,ON,3
VDdX2TGa9hNHwjzrnVSC_A,Ming Tao Xuan,"451, Rue St-Sulpice",Montréal,QC,4.5
FexomhlA5G7ipOEH3pqFkA,P F Chang's,5485 Rue des Jockeys,Montréal,QC,2.5
IbOrNwCdMTd-eicZ9B2CiA,International Plaza Hotel & Conference Centre,655 Dixon Road,Toronto,ON,2.5
g8GNA1Np_tA_41_9v1S0eQ,Lucky Lin's Restaurant,5633 Finch Avenue E,Toronto,ON,3.5
O6y47a9UtySaWg3QMx41iQ,Kam Shing Chinese Restaurant,4771 Avenue Van Horne,Montréal,QC,3.5
pAQwza9U8OLY65Q73pAnxQ,Miss Congee,"4721 Highway 7 E, Unit 5",Markham,ON,2
sqIEwNn-AG_zZ0LI8dpQ4A,Sunny Dragon Restaurant,398 Steeles Avenue W,Thornhill,ON,3.5
9Z7JJvzB_5FG27QrTiws3Q,Kowloon Dim Sum Restaurant,5 Baldwin St,Toronto,ON,3
P8Tnt4o-CruzckdhTRYD6w,Hakka Khazana,"735 Twain Avenue, Unit 5 & 6",Mississauga,ON,3.5
B3htskQo2AJ_OdCMIn0fiw,Little Sheep Mongolian Hot Pot,"7209 Blvd Taschereau, Ste 109",Brossard,QC,3.5
YwTtrKCE_9OaMe9xASCOkA,Szechuan Express,260 Yonge St,Toronto,ON,2
OlSpcJY_nXqWbdwdg4SNvA,Global Imperial Cuisine,"23 Glen Watford Drive, Suite 9",Toronto,ON,3
SZmm3wOx_fcC2rblUVewGA,New Treasure,150 Dundas Street W,Toronto,ON,3
Mkpg9S2j0ZrZc3q-VjfLsA,Congee Queen,2930 Steeles Avenue E,Thornhill,ON,3.5
CrBIsL2Aq1j8Pu5tpYJggA,Red Sail Boat Bakery,2547 Warden Ave,Scarborough,ON,3.5
N0l4hT7UCywbZ9UEZ1R9kQ,Patois Toronto,794 Dundas Street W,Toronto,ON,3.5
XC7RBm6or4mf2LyKqQfuUw,L'Orchidée de Chine,2017 Rue Peel,Montréal,QC,3.5
Hmh3MF7pifxyMPf7lLl2tA,Blossom Garden Chinese Restaurant,"85 Kingston Road, Unit 6",Ajax,ON,3
t9wNYKJz1penDhrTPOr78A,Kwan Dim Sum Express,300 Borough Drive,Toronto,ON,3
qfa4p28aOu9-VQ30mwQzUQ,Fishman Village,4500 Steeles Avenue E,Markham,ON,3
uNjoyF_qlLqOSEEYVpTkLg,Noble Seafood,530 Dundas Street W,Toronto,ON,3.5
SCoH7sKTSwIhREUPBu7BkA,Forbidden City Dim Sum & Seafood Restaurant,999 36 Street NE,Calgary,AB,3.5
8lPxiYChdJdTV24NJvOB3Q,Big Beef Bowl Hand-Pulled Noodle,8362 Kennedy Road,Markham,ON,4
sHIJktNJTTJPOGhzXMI2Fg,Restaurant Fifty Nine,"4186 Finch Avenue E, Unit 27",Toronto,ON,3
hFDFIGxTK3d5Dr4aXp3PXw,Tsui Wah,"3261 Kennedy Road, Unit 2",Scarborough,ON,3.5
8TpKY3zo6UzG3SVk6a-FRg,Congee King Restaurant,4271 Sheppard Avenue E,Scarborough,ON,3
xDnTbCZ3z2EnwHIcXYu0wA,Good Luck Chinese Restaurant,2432 Eglinton Avenue E,Scarborough,ON,4
1DkpdmcxLCRXAdEi6TdOFw,Anne's Magic Kitchen,414 Dundas Street W,Toronto,ON,3.5
9sFPbD1PUGmyg0CNdkBEew,Fortune House Restaurant,2598 Birchmount Rd,Toronto,ON,3.5
wh44YZa9OCXjV-ziZ6gjNA,Ichiban Asian All You Can Eat,4675 Steeles Avenue E,Scarborough,ON,3
Yo_cFLv1Kf92LP1JSwjDmw,Federick Chinese Restaurant Hakka Indian Cuisine,"Unit 112, 2515 Hurontario Street",Mississauga,ON,3
TsqC11FYt-Pqzg1drYoI2A,Buffet Fu Lam,3500 Boulevard Côte-Vertu,Montréal,QC,2.5
i3jZgPgXPtXbZIjv7obagQ,Szechuan Express,"First Canadian Pl, 100 King St W",Toronto,ON,2.5
hlT80WkPUW5Vby5UlC0wmg,Westown Chinese,464 Sherbourne Street,Toronto,ON,1.5
jNiZgCwZj4CNw1noxiC8PQ,Mandarin - Markham East,88 Copper Creek Drive,Markham,ON,3.5
W_nU2qtu1AEDDCgkCo0gJg,Phoenix Restaurant,1 Raymerville Dr,Markham,ON,3
asmenXg9mw5TDGX2XFnYcQ,Lucky Dragon,"325 Weston Road, Unit 10 B",Toronto,ON,3.5
K4-J1A_ZIzG2yNkee0KOaA,Keung's Delight,"7030 Warden Avenue, Unit 1",Markham,ON,3
O0zyXuEw_aojAK5ILW6WJA,New Northern Dumplings,"633 Silver Star Boulevard, Unit 120",Toronto,ON,3.5
haeyExjSiJNENQKTxTmiPQ,Faley Restaurant,62 Overlea Boulevard,Toronto,ON,3.5
9ok8nLK-8emYWbt6kwd-HA,Golden Duke Chinese Cuisine,"5284 Highway 7 E, Unit 3",Markham,ON,3.5
VU5btOpyINHmCfGajZJe0Q,Gui Hua Tang Desserts,4350 Steeles Avenue E,Markham,ON,3.5
2MSqfWIaD58x7eysFN-9qA,Mei Restaurant,1425 Rue Mackay,Montréal,QC,3.5
len7Tn8eoi1KhUXbvbzQDw,Pains Farcis Tianjin,"30 Gauchethere O, 2e Etage",Montréal,QC,3
wMiGwn4qPvEN17CaQ3Zi4g,Bright Pearl Restaurant,346 Spadina Avenue,Toronto,ON,3
8AiyGZAhV8eZApKQqyDFSw,Tang,909 - 33 Heritage Meadows Way SE,Calgary,AB,3.5
d_jxInosU_3cAYI0qi34UA,Congee Time,5817 Yonge Street,Toronto,ON,3
FcNtrDGaWmkDzlHaq9F1UQ,Szechuan Szechuan Fine Chinese Cuisine,100 King Street W,Toronto,ON,3.5
2ZHk1x5ZH687aPVo4ElYAA,Tea Shop 168,180 Steeles Avenue W,Thornhill,ON,3
JYCL0ThG7Xw5KDfyVDgb7A,Papa Spicy,339 Spadina Avenue,Toronto,ON,3.5
BJ0pJxKFxzVGDtsknbLFRQ,Ruyi Garden Chinese Restaurant,650 The Queensway,Toronto,ON,3
RbuSogYZ06XHlUWDVaYyBg,My Kitchen,9021 Leslie Street,Richmond Hill,ON,3.5
xaUN51X5c4aVn8mHMIjihw,Chinese Food Gallery,5138 Dundas Street W,Etobicoke,ON,3.5
_fe36eepp9tsP5vzvKbdQA,Furama Cake & Dessert Garden,100 King St W,Toronto,ON,3.5
V2gKY1W1byaAXFmOd111CA,Szechuan Spice,"2104 Highway 7, Unit 1",Concord,ON,3.5
nJ0vbPf5jh5Kpe9Dno-8uA,Guru's Chinese Cuisine,"8917 The Gore Road, Unit 13",Brampton,ON,4
LY80tYTJSgJeCalv2c62Cg,Harmony Restaurant,"668 Silver Star Boulevard, Bldg H-U R202",Toronto,ON,3.5
jA2UKbIXVAvaBbclHGxvdw,Charcoal Grill Legend,"8360 Kennedy Road, Unit B17",Unionville,ON,3.5
R-3epjnJCMscJdJwkkq44Q,Buddha's Veggie Restaurant,5802 Macleod Trail SW,Calgary,AB,4
Z0_qLqeFwOQGhBd_aC9s6w,Hakka Cottage,50a Rexdale Boulevard,Toronto,ON,4
C1JNZrYl3H-YzF1dys9SoQ,Spadina Garden Restaurant,116 Dundas St W,Toronto,ON,3
BEB_jRY-Zh7neYfHks8w2w,Hotpot Panda,2170 Rue Sainte-Catherine O,Montréal,QC,3.5
6z-T_jIFrRQ4c6-BIvVBvA,Congee Star,900 Don Mills Road,North York,ON,3
5-o1J6VpLHxxmP7yAtx8kw,Soluxe,302 Centre Street S,Calgary,AB,2.5
MCwSzkOLLy3uNHitBqbThw,Chicken Ball,700 Balmoral Dr,Brampton,ON,2
Ie7hjGdRMcEGXxpt80iAFg,Qing Hua,1909 Sainte-Catherine Ouest,Montréal,QC,4
vsi_PMRgyFy4_vVfQErtCA,Pearl Court Restaurant,633 Gerrard Street E,Toronto,ON,3
rwKJHC-DE2aLTZiS_xFy7g,Magic Noodle,"1383 16th Avenue, Unit D",Richmond Hill,ON,3
6TLIuls4SiG9VFf2U42p1A,Pho Ngon,643 Bloor Street W,Toronto,ON,3.5
_mkObKf2FTg4pRcCFZBf4w,Dragon Handroll Buffet,2692 Eglinton Avenue E,Scarborough,ON,1.5
JUI0-5ENNGAoqSF8v1LO8Q,Sun Star Chinese Cuisine,636 Finch Avenue E,North York,ON,3
3PhF188adiC8ZutKRP9gyQ,Health Herb Harmony,550 York Regional Road 7,Richmond Hill,ON,3
6hkHrWb82XfJdZ-SJmCKCg,Wok & Roast Chinese BBQ,349 Broadview Ave,Toronto,ON,4
tiw8uPbxSMqx1Ox3JXGsEQ,Island Mix Restaurant & Lounge,1050 Brock Road,Pickering,ON,3
WTuBrN0z2h7xvTaP7eN_XA,Royal House,10 Apple Creek Boulevard,Markham,ON,3
xk4QOTqQHb8FQjge04x_tw,Dynasty BBQ,1550 S Gateway Road,Mississauga,ON,3.5
dNdKrKp7H1xtOxkONkXjkg,Hakka No 1 Restaurant,"682 Kennedy Road, Unit 1",Scarborough,ON,4
0sPOBQHlVvuhO1h-1p1ccQ,Origination,421 Dundas Street W,Toronto,ON,3.5
t65yfB9v9fqlhAkLnnUXdg,Pho U,398 Parliament Street,Toronto,ON,3.5
M28FGxlpihDrbPCuTfUB6w,Mother's Dumplings,804 Danforth Avenue,Toronto,ON,3
0zabNTBrOgQLy0hYsi1Tpg,Montréal Crêpes et Dumplings Chinois,37 Avenue Westminster N,Montréal-Ouest,QC,4.5
i_t_UJTSScw4srpb8aHUiw,Hai Tang Cafe,38 Buttonfield Road,Markham,ON,3.5
CBOsWj63K1_O1m2Ounz7bQ,Ucan,1832 Saint-Catherine Ouest,Montréal,QC,2
_5XClj4E5VCIsEscbrrPKg,LoPan,503 College Street,Toronto,ON,4
Fj7ZQ3N2hGK7C9phNPkGpg,Waterfront Deli,"12 Queens Quay W, Suite 102",Toronto,ON,4
aMWcnH5b5_B2tlquZnLBHw,Happy Noodle,5443 Yonge Street,Toronto,ON,4
9iJMGMsTK-q6W5MB1_Ny3Q,Dynasty Chinese Restaurant,10 Headdon Gate,Richmond Hill,ON,4
cdJDKOB0Todcqnv6CiOQTg,Azian Cuisine,"1480 Major Mackenzie Drive, Unit E5",Maple,ON,3.5
_YoPC6DmYegxbPiKIoAKoA,Hunan Restaurant and Bar,300 John Street,Markham,ON,3.5
aAg9jqanFpexDTi9NJ1nCQ,Thai Basil Garden,1011 Finch Avenue  W,North York,ON,3.5
Sf2g8hq8l1iSgvK39kJBDA,Pho King,14 Kennedy Road S,Brampton,ON,4
LZvA9pglGyUWQ0sZJiOzXg,Wok Du Chef,1200 Mont-Royal Avenue E,Montréal,QC,3
PM5vkmr8FqOIWE0pe3C2Fw,Morals Village Hot Pot Downtown,436 Dundas Street W,Toronto,ON,3.5
Vx2LafDELzYIZBtHVwAjnQ,Tang Dynasty Restaurant,112 3 Avenue SE,Calgary,AB,4.5
7lvogweL-b7av26TUOCf4w,Hey Noodles,5423 Yonge Street,Toronto,ON,3.5
dQojkooHaWvyCor5qcAS6Q,Peking Duck Kitchen,1 Glen Watford Avenue,Toronto,ON,3.5
baHTGBUje_ULyIYoGivPVg,Calan Beef Noodle,2219 Centre Street N,Calgary,AB,4
aMT1FXZvm2_bmJT6QoLV8A,Si Chuan House Cuisine,394 Spadina Avenue,Toronto,ON,3.5
1CeWMRJwyFkQ-fc3MR1Dmg,Congee Queen,230 Commerce Valley Drive E,Markham,ON,3.5
oNZgQTBzazjS6JQBvmE_HA,The Big Mouth Luck Dumpling House,1560 Yonge Street,Toronto,ON,3
_AiqOS8io_reYZri1OeP1g,Qualitea,469 Queen Street W,Toronto,ON,4
2SyYW8GiDZsqtPb-aCbosg,Noodle King,123 Queen Street W,Toronto,ON,4
TU95jEn8aGitY8hZowXaBg,Congee Me,4419 Sheppard Avenue E,Toronto,ON,3.5
3Kx4IdA-knGK-9QrGtGl2w,Dickens Cafe,8 Glen Watford Drive,Toronto,ON,3.5
iVjeR9z1xVt2ZpxVU4UcXQ,Taketomi Village Hakka & Chinese Cuisine,126-920 36 Street NE,Calgary,AB,3
JS8MpdVJ8-grSVNObYXnbA,Mandarin Restaurant - Vaughan,8787 Weston Road,Vaughan,ON,3.5
Sw-OqRcaKL8pG5sqIa9p4w,General Thai & Chinese Cuisine,"11000 Yonge Street, Unit C2",Richmond Hill,ON,3
b00Rm7F5sI_Puqw6BlsfjA,Délicieux Xiang,"1051, Boul Saint-Laurent",Montréal,QC,3
HAzqPzwxiSu2-XhJkz8ntQ,Golden Shanghai Restaurant,7750 Kennedy Road,Markham,ON,3
xm7-97_FjTOChQPUr0AfVA,Restaurant Soba,5227 Rue Sherbrooke  W,Montréal,QC,3.5
SeGmGvFWi58zGOq1O4953Q,Amazing Thai,10255 Yonge Street,Richmond Hill,ON,3.5
SbwUKzeMlSZs-mQt0lOGQw,Casa Victoria,"8601 Warden Avenue, Unit 4-6",Markham,ON,3
XNVUXM8xY-slNbcPAr-w8Q,Potato Noodle Soup of Bai,4300 Steeles Avenue  E,Markham,ON,4
v_xuLfW7TXBsQctpOuPvQw,Magic Noodle,93 Harbord Street,Toronto,ON,3
bEn1L8tr2SFTlyQIw79gOg,Choice Of The Orient,9555 Yonge Street,Richmond Hill,ON,3
M-rqZ56wTGSNoIIsBSlhDA,Hong Kong Style Cafe,10 Apple Creek Boulevard,Markham,ON,3
vctaNms-o_VDHWCAbldFjQ,Sika Deer Chinese Cuisine,4186 Finch Avenue E,Scarborough,ON,3
2tiFUn8EU0EpjWBHjt1L6w,Wok Cafe,1845 Rue Sainte-Catherine O,Montréal,QC,2
5fg-RNWNbqyGn8b8wqe4QQ,168 Sushi Asian Buffet,"1520 Steeles Avenue W, Unit 103",Vaughan,ON,3.5
wwoOWTunPh4QnaKW11Zl7A,T & T Supermarket,1 Promenade Circle,Thornhill,ON,4
wR71mnXAJMVmgMBrHevndQ,Chef Wong's,"First Markham Place, 3235 Highway 7 E",Markham,ON,3
vPTkG6k_ZzLakPp4s-gQJQ,Tin Tin Cafe,9688 Leslie Street,Richmond Hill,ON,3
Qr6KiVgv7CklIc0J3EKMCQ,Orient Express,4271 Sheppard Avenue E,Toronto,ON,4
IHt79wxZHkD7QSzlDRDivw,Ho Ho Barbeque,3833 Midland Avenue,Toronto,ON,4.5
kzMj-vVZTGewPCZnnzIlJA,Langham Delight,28 South Unionville Avenue,Markham,ON,3
OCnxN6lO64Gr3wYAHA12tQ,Congee Dynasty,1100 Burnhamthorpe Road W,Mississauga,ON,3
XplJHcYSQTFlwv3Rk8WsYw,Shanghai Dim Sum,4401 Sheppard Avenue E,Toronto,ON,3.5
r1SfvWKoRQcoMoGy9ou-JA,Congee Wong,"First Markham Place, 3235 Hwy 7",Markham,ON,3.5
6Bvu4_7hdQkwMC5SyQspEQ,Home Food Inn Peking Cuisine,5222 MacLeod Trl SW,Calgary,AB,3
3ijLguDlxXRDSPHSVrikPQ,He He Long Bbq Take-Out Shop,111 Ravel Road,North York,ON,3.5
2UFl9gLOQrSGY2sPu6U-kA,Little Sheep Mongolian Hot Pot,2543 Warden Avenue,Toronto,ON,3.5
ZNwEK2OWihq9h8rEUUh_BA,Sushi 4 U,224 Main Street S,Newmarket,ON,4.5
PYiCDIzavQ6XjIYaEjfLqw,iCook,7030 Warden Avenue,Markham,ON,3
aszT-DYgQOtn8GVLsF2KVw,Mi Noodles,922 Centre Street N,Calgary,AB,3.5
nplCF1hjAn948EMAaJAazA,Super Taste Noodle House,"2900 Warden Avenue, Unit 107",Toronto,ON,2.5
DkIx-Ymij3BA7nrwYu9UIA,Morals Village Hot pot,"1177 Central Parkway W, Ste 2",Mississauga,ON,3
uNKc0RnUClv-Nk6pU34QXw,Nouveau Maison Foo Lam,9394 Boulevard de l'Acadie,Montréal,QC,2.5
mr-w96_vgHpfLmQtfFkkXw,Oriental Phoenix Restaurant,"401 9 Avenue SW, Suite 105",Calgary,AB,3
9OD0pQ0QYa_7dO-LbOBFZQ,Furama Cake and Desserts Garden,248 Spadina Avenue,Toronto,ON,3.5
x3JHj5h33ouzw_Ynj-utJg,Asian Legend,4452 Sheppard Avenue E,Toronto,ON,3.5
