"","business_id","food.pos","food.neg","service.pos","service.neg","ambience.pos","ambience.neg","price.pos","price.neg","misc.pos","misc.neg","review.counts","star","fp","fn","sp","sn","ap","an","pp","pn","mp","mn","response","f.prop","s.prop","a.prop","p.prop","m.prop","adj.pp","adj.sp","adj.fp","adj.ap","adj.mp","norm.fp","norm.sp","norm.ap","norm.pp","norm.mp"
"625","iVGeWvofA_e3G0A2Qomwhg",15.5,-6,14,-3,4.5,0,4,-2,0,-1,10,3,1.55,-0.6,1.4,-0.3,0.45,0,0.4,-0.2,0,-0.1,FALSE,0.72093023255814,0.823529411764706,1,0.666666666666667,0,0.717218584939442,0.480836053401041,0.654431351951857,1,0,2.87906117571701,2.30114396984784,5,3.58609292469721,0
"626","iVjeR9z1xVt2ZpxVU4UcXQ",42.5,-11.5,34,-26.75,15,-8,4,0,8,-3,21,3,2.023809524,-0.547619048,1.619047619,-1.273809524,0.714285714,-0.380952381,0.19047619,0,0.380952381,-0.142857143,FALSE,0.787037036936214,0.559670781848905,0.652173912924386,1,0.727272727099174,1,0.201440995697422,0.730399786122303,0.627032513803801,0.766484288169059,3.34531991290905,0.84871831275458,3.135162569019,5,3.8324214408453
"627","IWv1KToYjdiMZTTQJhH5Xw",45.5,-21.5,35.25,-18.25,4,-2,5,-2,3,-4,15,3.5,3.033333333,-1.433333333,2.35,-1.216666667,0.266666667,-0.133333333,0.333333333,-0.133333333,0.2,-0.266666667,TRUE,0.679104477638672,0.65887850461132,0.6666666675,0.714285714591837,0.428571428265306,0.760213430886253,0.277110917416537,0.608057478518083,0.641997782496376,0.480024016299303,2.59444001823176,1.24208581423583,3.20998891248188,3.80106715443127,2.40012008149651
"628","iyPtSR0s6EkvaQFbdJ_jVA",120.25,-114,112.125,-78.5,34.5,-16.875,14,-7,11,-6,72,2.5,1.670138889,-1.583333333,1.557291667,-1.090277778,0.479166667,-0.234375,0.194444444,-0.097222222,0.152777778,-0.083333333,FALSE,0.513340448308275,0.588196721313952,0.671532846868773,0.666666666666667,0.647058824775087,0.717218584939442,0.220866716274765,0.436069172142762,0.647033421621144,0.692933859343447,1.53885619031669,0.949702257159163,3.23516710810572,3.58609292469721,3.46466929671724
"629","IZ33QKVggRtHdMdWoDPi6Q",312.75,-216.5,238.625,-137.25,77.5,-42.5,47.5,-22,39.75,-29.625,107,3,2.922897196,-2.023364486,2.230140187,-1.28271028,0.724299065,-0.397196262,0.443925234,-0.205607477,0.371495327,-0.276869159,FALSE,0.590930562092327,0.634852012048368,0.645833333017535,0.683453237199627,0.572972972797896,0.732480942647519,0.256536408945949,0.514323186492888,0.620500315816629,0.622865055680195,2.01914275024806,1.13512993523647,3.10250157908315,3.66240471323759,3.11432527840098
"630","Izd-To33XTMnjM19XRonhw",73.5,-24.5,81,-32.5,28,-11,13.5,-1,9,-6.5,42,4,1.75,-0.583333333,1.928571429,-0.773809524,0.666666667,-0.261904762,0.321428571,-0.023809524,0.214285714,-0.154761905,TRUE,0.750000000107143,0.713656387660308,0.717948717976331,0.931034482159334,0.580645160591051,0.944812444128379,0.330941620904784,0.687424746432337,0.695340676211564,0.630219359971484,3.08155920814496,1.52192288625966,3.47670338105782,4.72406222064189,3.15109679985742
"631","IzwOOLiR1r7YnAK1WR-vDw",40.5,-4,15.5,-7.25,18.84375,-2,2,-3,5.5,-2,10,3.5,4.05,-0.4,1.55,-0.725,1.884375,-0.2,0.2,-0.3,0.55,-0.2,TRUE,0.910112359550562,0.681318681318681,0.904047976011994,0.4,0.733333333333333,0.458121878688162,0.29790379460166,0.881268995026995,0.8941577657337,0.771946763867853,4.27128459275536,1.35017687553333,4.4707888286685,2.29060939344081,3.85973381933927
"632","J_btDyZbIv0hZNjrw56zlA",204.5,-65.5,206,-98,42.5,-26,38.5,-7,22,-14,95,3.5,2.152631579,-0.689473684,2.168421053,-1.031578947,0.447368421,-0.273684211,0.405263158,-0.073684211,0.231578947,-0.147368421,TRUE,0.757407407468004,0.6776315790625,0.620437955769087,0.846153845350803,0.611111110817901,0.874605411391248,0.294374950834269,0.695934552563745,0.59442916785434,0.659197646471468,3.13378842023688,1.33183230183271,2.9721458392717,4.37302705695624,3.29598823235734
"633","j1QfFrTE22PAak7rzD8OoQ",94,-16.5,38,-16.5,23,-9,10.5,-2.5,8,-1,39,3.5,2.41025641,-0.423076923,0.974358974,-0.423076923,0.58974359,-0.230769231,0.269230769,-0.064102564,0.205128205,-0.025641026,TRUE,0.850678733041256,0.697247706382628,0.718749999885742,0.807692307807692,0.888888887444444,0.841927988101249,0.313692489919176,0.806812366817534,0.696179005955398,0.907809471458769,3.81430461385215,1.43225386844676,3.48089502977699,4.20963994050625,4.53904735729385
"634","j6-aksaGFMUKwMXLbyf8gA",88.5,-27.5,62.25,-29,13,-13,8,-1.5,4.75,-3.5,32,3.5,2.765625,-0.859375,1.9453125,-0.90625,0.40625,-0.40625,0.25,-0.046875,0.1484375,-0.109375,TRUE,0.762931034482759,0.682191780821918,0.5,0.842105263157895,0.575757575757576,0.871191576723665,0.298746158232473,0.702307730634757,0.472751645189904,0.625536941940066,3.17290400806936,1.35455587407414,2.36375822594952,4.35595788361832,3.12768470970033
"635","j7nrPN8fuIrRXnZZvT-i1g",87.75,-22,101.75,-51.5,13,-18.5,3,-6,15,-7,27,3,3.25,-0.814814815,3.768518519,-1.907407407,0.481481481,-0.685185185,0.111111111,-0.222222222,0.555555556,-0.259259259,FALSE,0.799544419097971,0.663947797792314,0.412698412521542,0.333333333333333,0.681818182208678,0.38803301214539,0.281668284279463,0.745156424109188,0.386529761083058,0.725094708670389,3.43588925882353,1.26577713009125,1.93264880541529,1.94016506072695,3.62547354335195
"636","j9YFHVQqxM_qKHIc4nck-A",73.5,-4,71.75,-4.5,30,-3,11,-1.5,15.375,-1,22,4,3.340909091,-0.181818182,3.261363636,-0.204545455,1.363636364,-0.136363636,0.5,-0.068181818,0.698863636,-0.045454545,TRUE,0.948387096726576,0.940983606427778,0.909090909333333,0.8800000002816,0.938931298253482,0.902910431931911,0.759870937564556,0.930892842790835,0.899662806195071,0.94981153672315,4.57585257346515,3.75169727710444,4.49831403097535,4.51455215965956,4.74905768361575
"637","jA_ccbcWXJVPTb3K8phv9g",42.125,-20.5,69.25,-11.5,21.5,-7,14,0,8,-4,28,3.5,1.504464286,-0.732142857,2.473214286,-0.410714286,0.767857143,-0.25,0.5,0,0.285714286,-0.142857143,TRUE,0.672654690703543,0.857585139248033,0.754385964946753,1,0.666666666666667,1,0.544441835557178,0.601018658236333,0.733614909626627,0.711130877173051,2.55123902966687,2.63179645419156,3.66807454813314,5,3.55565438586525
"638","jA2UKbIXVAvaBbclHGxvdw",29.5,-22.5,38.5,-9.5,11,-9,10.5,-1,0,-1.5,15,3.5,1.966666667,-1.5,2.566666667,-0.633333333,0.733333333,-0.6,0.7,-0.066666667,0,-0.1,TRUE,0.567307692349297,0.8020833334375,0.5499999998875,0.913043477863894,0,0.93014601971923,0.445771157435271,0.490093740912609,0.522876313571694,0,1.87043373942685,2.11886030677025,2.61438156785847,4.65073009859615,0
"639","Jc2jTrilr_FPfFpJztnZxQ",89,-29,55.5,-22,26.5,-7,10.5,-1,15,-2,33,3.5,2.696969697,-0.878787879,1.681818182,-0.666666667,0.803030303,-0.212121212,0.318181818,-0.03030303,0.454545455,-0.060606061,TRUE,0.754237288092933,0.716129032178398,0.791044776207619,0.913043479009452,0.882352940605536,0.93014601971923,0.333633256517557,0.692287486582002,0.772438712700319,0.902264124358211,3.11140443407641,1.53591526198623,3.8621935635016,4.65073009859615,4.51132062179105
"640","jCzrbfboRc3D-9_Gr0Wm9w",1125,-256.375,1036.375,-230,298.5,-102.125,105,-39.25,257.25,-53.5,317,4,3.548895899,-0.808753943,3.269321767,-0.72555205,0.941640379,-0.322160883,0.331230284,-0.123817035,0.811514196,-0.168769716,TRUE,0.814405936152775,0.818379232176885,0.74508580368865,0.727902945847265,0.82783588108095,0.772339399715664,0.472095679706961,0.762854225043652,0.723816192313173,0.855462380761786,3.54451008805196,2.25570743596566,3.61908096156587,3.86169699857832,4.27731190380893
"641","JDWhkcJHNGX-KY0bOLcodQ",16.5,-8.5,19.75,-17,0,-1,2,0,1.5,-4,13,2.5,1.269230769,-0.653846154,1.519230769,-1.307692308,0,-0.076923077,0.153846154,0,0.115384615,-0.307692308,FALSE,0.6599999999064,0.537414965890138,0,1,0.272727271867769,1,0.18736883978385,0.5872937502956,0,0.315810263745473,2.46700196048936,0.775564691257204,0,5,1.57905131872737
"642","jdyM1DAiA7EzuYz1WDhjeA",50.625,-55,71.125,-53,14.25,-12,6,-13,13,-6.5,29,2.5,1.745689655,-1.896551724,2.452586207,-1.827586207,0.49137931,-0.413793103,0.206896552,-0.448275862,0.448275862,-0.224137931,FALSE,0.479289940821904,0.57301107753927,0.542857142951837,0.31578947400554,0.666666666666667,0.369204593560133,0.210321030003637,0.402900811951995,0.515682041159331,0.71113087717305,1.33528430014742,0.894880867555018,2.57841020579665,1.84602296780066,3.55565438586525
"643","JethT5yt9ju6MGK8-N3oPg",55.5,-34.5,48,-29.5,24,-15,12.5,-4,4,-6.5,27,3,2.055555556,-1.277777778,1.777777778,-1.092592593,0.888888889,-0.555555556,0.462962963,-0.148148148,0.148148148,-0.240740741,FALSE,0.616666666676667,0.619354838651238,0.615384615224852,0.757575757774105,0.380952380462585,0.798507716012974,0.244100639440701,0.541136436163388,0.589258793782009,0.431000027462326,2.18370994276558,1.07048301254724,2.94629396891004,3.99253858006487,2.15500013731163
"644","JfbbFcJgj8Zfn9SjGDnBgQ",48,-21,25,-28.5,11,-8.5,2,-1.5,8.5,-2,15,2.5,3.2,-1.4,1.666666667,-1.9,0.733333333,-0.566666667,0.133333333,-0.1,0.566666667,-0.133333333,FALSE,0.695652173913044,0.467289719675954,0.564102563846154,0.571428570816326,0.80952381,0.628372546059488,0.148278585104569,0.626252544012892,0.537113512408973,0.839519136531708,2.7061128248833,0.572355338503638,2.68556756204487,3.14186273029744,4.19759568265854
"645","JG_yW_DTE2F-sPtYiyO8zg",185.5,-54.5,115.5,-64.75,51.5,-27.5,12.5,-3,18.5,-10,56,4,3.3125,-0.973214286,2.0625,-1.15625,0.919642857,-0.491071429,0.223214286,-0.053571429,0.330357143,-0.178571429,TRUE,0.772916666615139,0.640776699029126,0.651898733943919,0.806451611854318,0.649122806569406,0.840864650764602,0.261458530261559,0.71388927844888,0.626748828203156,0.694856082546865,3.24398613471194,1.16071741464601,3.13374414101578,4.20432325382301,3.47428041273433
"646","jg37O7ANF7hqggS6bxUpcQ",105.5,-28.5,84.75,-25.5,29.5,-8.5,13.5,-3,17.5,-5,47,3.5,2.244680851,-0.606382979,1.803191489,-0.542553191,0.627659574,-0.180851064,0.287234043,-0.063829787,0.372340426,-0.106382979,TRUE,0.787313432754678,0.768707483117898,0.776315789180748,0.818181818958678,0.777777777545679,0.850894831968146,0.397447702542231,0.730724539457764,0.756801421029641,0.811608915207895,3.34731309707487,1.86765247831792,3.78400710514821,4.25447415984073,4.05804457603947
"647","JiecNolGPkAMAsgkK3E4MA",48,-11,42.5,-8,24.5,-6,8,-7,5.5,-3,20,4,2.4,-0.55,2.125,-0.4,1.225,-0.3,0.4,-0.35,0.275,-0.15,TRUE,0.813559322033898,0.841584158415842,0.80327868852459,0.533333333333333,0.647058823529412,0.591722492190788,0.513227946886218,0.76184121899678,0.785466538993629,0.692933859343447,3.53829273046996,2.46953212089957,3.92733269496815,2.95861246095394,3.46466929671724
"648","jKN4-aY6DEeAXNeL6CNLJQ",47.5,-12,14.75,0,6,-1,3,0,5,-1,11,3.5,4.318181818,-1.090909091,1.340909091,0,0.545454545,-0.090909091,0.272727273,0,0.454545455,-0.090909091,TRUE,0.798319327710896,1,0.857142856918367,1,0.833333333333333,1,1,0.743705487719523,0.843256167835527,0.860226623222686,3.42698408950974,5,4.21628083917764,5,4.30113311611343
"649","jMEGdDfVSSubmFZhFnUfrg",111.5,-43.5,93.5,-54,20,-8,16,-2,8.5,-4,49,3.5,2.275510204,-0.887755102,1.908163265,-1.102040816,0.408163265,-0.163265306,0.326530612,-0.040816327,0.173469388,-0.081632653,TRUE,0.719354838711717,0.633898305116277,0.714285714285714,0.888888887679012,0.6800000004704,0.910275284783804,0.255752967032496,0.652661424504889,0.691510221005666,0.723423507409389,2.86819818840713,1.13105723922927,3.45755110502833,4.55137642391902,3.61711753704694
"650","JMRJxV9PxIT78ticltqm9g",84,-25.25,51,-17,40.5,-3,14.5,-3,11.5,-7.25,26,3,3.230769231,-0.971153846,1.961538462,-0.653846154,1.557692308,-0.115384615,0.557692308,-0.115384615,0.442307692,-0.278846154,FALSE,0.768878718576313,0.75,0.931034482985335,0.828571429123265,0.613333333037511,0.859735591961413,0.373196943403303,0.709196625591346,0.923691102953992,0.661297382848397,3.21518482507161,1.74158573588208,4.61845551476996,4.29867795980707,3.30648691424198
"651","jNiZgCwZj4CNw1noxiC8PQ",184.5,-66.75,236.375,-23.5,50.25,-20,24.75,-9,30.5,-3,60,3.5,3.075,-1.1125,3.939583333,-0.391666667,0.8375,-0.333333333,0.4125,-0.15,0.508333333,-0.05,TRUE,0.734328358208955,0.909571909494949,0.715302491306848,0.733333333333333,0.910447761140566,0.777154448976393,0.666251766236487,0.669558740913598,0.69257316499874,0.926002798282644,2.97190601780615,3.26502121507854,3.4628658249937,3.88577224488196,4.63001399141322
"652","JOKoBRVZntmng3Iw6aSg2w",58.75,-36.375,60,-54,24.5,-12.5,15,-5,10,-5,35,2.5,1.678571429,-1.039285714,1.714285714,-1.542857143,0.7,-0.357142857,0.428571429,-0.142857143,0.285714286,-0.142857143,FALSE,0.617608410112084,0.526315789409049,0.662162162251644,0.75,0.666666666666667,0.791859648960217,0.180675460686146,0.542125960637477,0.637341260363383,0.711130877173051,2.1897831814304,0.740769388813198,3.18670630181692,3.95929824480109,3.55565438586525
"653","joMyW9KcBEsHJxQuAMulaQ",356.5,-106,462.375,-183.25,199.5,-83.25,47,-32.25,43.5,-23.5,118,3.5,3.021186441,-0.898305085,3.918432203,-1.552966102,1.690677966,-0.705508475,0.398305085,-0.273305085,0.368644068,-0.199152542,TRUE,0.770810810779643,0.716166505264142,0.705570291639923,0.593059936838062,0.6492537318953,0.648895734984171,0.333674241074331,0.711440394324886,0.682408957221583,0.694977960878777,3.22895602869947,1.53612831880367,3.41204478610792,3.24447867492085,3.47488980439389
"654","JOrz9T33rVHDbusIKPj96g",148.625,-43.25,134.75,-44,30,-18,22,-4,11.5,-5.5,63,3.5,2.359126984,-0.686507937,2.138888889,-0.698412698,0.476190476,-0.285714286,0.349206349,-0.063492063,0.182539683,-0.087301587,TRUE,0.774592833741677,0.753846153965444,0.624999999671875,0.846153847085799,0.676470589543253,0.874605411391248,0.378032699557924,0.715840961467465,0.599101826049162,0.720175946474756,3.25596465275804,1.76672424895438,2.99550913024581,4.37302705695624,3.60087973237378
"655","jPxlzLWHc7mkvhw3YUXuZg",67.75,-16,40.25,-15,13.5,-4.5,7,-5,3,-1,25,3.5,2.71,-0.64,1.61,-0.6,0.54,-0.18,0.28,-0.2,0.12,-0.04,TRUE,0.808955223880597,0.728506787330317,0.75,0.583333333333333,0.75,0.63969290053228,0.347492717028215,0.756342462372751,0.728991280859173,0.786901381073747,3.50454393272728,1.60796319370199,3.64495640429587,3.1984645026614,3.93450690536873
"656","JQrh2cmndqRKwTpVveHPDg",202,-157.75,153,-177.75,54.625,-47,29.5,-20,17.5,-18,98,2.5,2.06122449,-1.609693878,1.56122449,-1.81377551,0.557397959,-0.479591837,0.301020408,-0.204081633,0.178571429,-0.183673469,FALSE,0.561501042346251,0.462585034074074,0.537515374934316,0.595959595419651,0.492957747606427,0.651631240991476,0.145906016824697,0.484193024092729,0.510309173823594,0.544770943690639,1.83421789789993,0.560021623400676,2.55154586911797,3.25815620495738,2.7238547184532
"657","JRRduMZI2aU3UCjfNEQURA",273.75,-98.375,122.75,-105.25,63.75,-37.5,35.625,-11.5,28,-13,119,3.5,2.300420168,-0.826680672,1.031512605,-0.884453782,0.535714286,-0.31512605,0.299369748,-0.096638655,0.235294118,-0.109243697,TRUE,0.735639906003159,0.538377192835377,0.629629630064929,0.755968170705711,0.682926830542534,0.797098862763661,0.187958980879062,0.671046801800785,0.603848527460966,0.726113138996992,2.98103903993174,0.778632519568252,3.01924263730483,3.9854943138183,3.63056569498496
"658","jR-UdyU7cTNxUqMdlTdsiw",48.75,-20,31,-10.5,16,-19.5,6.5,-1,9.25,-2,17,3.5,2.867647059,-1.176470588,1.823529412,-0.617647059,0.941176471,-1.147058824,0.382352941,-0.058823529,0.544117647,-0.117647059,TRUE,0.709090909144859,0.746987951777616,0.450704225358857,0.866666667422222,0.82222222198716,0.891809736785321,0.369461785716484,0.64117502790998,0.42386493776245,0.850586941408362,2.79770005546928,1.72216864632361,2.11932468881225,4.45904868392661,4.25293470704181
"659","js0ZzxVEDAkTdczCMT1emw",23.5,-17,24.25,-16,15.75,-7,3,-3,2,-2.5,11,3,2.136363636,-1.545454545,2.204545455,-1.454545455,1.431818182,-0.636363636,0.272727273,-0.272727273,0.181818182,-0.227272727,FALSE,0.580246913610425,0.602484472024228,0.692307692456467,0.5,0.444444444987654,0.559112079828178,0.231242167559606,0.503320426346922,0.668593094778407,0.496148084311883,1.95161295175604,1.00363868600613,3.34296547389204,2.79556039914089,2.48074042155942
"660","JS8MpdVJ8-grSVNObYXnbA",80.5,-19.5,92.25,-18,26.5,-10.5,10,-3,12,0,32,3.5,2.515625,-0.609375,2.8828125,-0.5625,0.828125,-0.328125,0.3125,-0.09375,0.375,0,TRUE,0.805,0.836734693877551,0.716216216216216,0.769230769230769,1,0.808691788228709,0.504247929810406,0.751632413911836,0.693528584020863,1,3.47563585700504,2.42284980908903,3.46764292010431,4.04345894114354,5
"661","jtxwnAAfwskSC_TdB0E3bg",61.5,-32.5,61.75,-58.75,23,-29,10,-6,8,-6,28,3,2.196428571,-1.160714286,2.205357143,-2.098214286,0.821428571,-1.035714286,0.357142857,-0.214285714,0.285714286,-0.214285714,FALSE,0.654255319049117,0.512448132762246,0.442307692110947,0.62500000021875,0.571428572,0.678826671585105,0.172596558455188,0.581100311068205,0.415590113773606,0.621381860658545,2.42898952565936,0.69877149172141,2.07795056886803,3.39413335792552,3.10690930329272
"662","JUI0-5ENNGAoqSF8v1LO8Q",40.5,-23.75,41,-18,8.5,-9.25,14.25,0,6,-2.5,25,3,1.62,-0.95,1.64,-0.72,0.34,-0.37,0.57,0,0.24,-0.1,FALSE,0.630350194552529,0.694915254237288,0.47887323943662,1,0.705882352941177,1,0.311323711633584,0.555573016193557,0.451736021022894,0.747099892263425,2.27231492255411,1.41993985549952,2.25868010511447,5,3.73549946131712
"663","JwtQWW1C_y6GhLQzNghrOw",61,-23,67.5,-17,9.5,-15,3,-7,8,-7,16,3.5,3.8125,-1.4375,4.21875,-1.0625,0.59375,-0.9375,0.1875,-0.4375,0.5,-0.4375,TRUE,0.726190476190476,0.798816568047337,0.387755102040816,0.3,0.533333333333333,0.352118828958003,0.440724029041191,0.660354519371725,0.362192675863315,0.584498253776356,2.91541480853204,2.09262298233632,1.81096337931658,1.76059414479001,2.92249126888178
"664","JYCL0ThG7Xw5KDfyVDgb7A",56,-17.5,42.625,-13.375,10.5,0,5.5,-1,7,0,22,3.5,2.545454545,-0.795454545,1.9375,-0.607954545,0.477272727,0,0.25,-0.045454545,0.318181818,0,TRUE,0.761904761976029,0.761160714421636,1,0.846153847455621,1,0.874605411391248,0.387440271644684,0.701121829790372,1,1,3.16562550304058,1.8156291908745,5,4.37302705695624,5
"665","jyPsc5xUFpVOuuSylPkZdw",28.5,-15,39.75,-7.5,6,-2,4.5,0,5.5,-1,17,3.5,1.676470588,-0.882352941,2.338235294,-0.441176471,0.352941176,-0.117647059,0.264705882,0,0.323529412,-0.058823529,TRUE,0.65517241380658,0.84126984113849,0.74999999946875,1,0.846153847159763,1,0.512639412595237,0.58208750245975,0.728991280859173,0.871297918886487,2.43504844495413,2.46647264550538,3.64495640429587,5,4.35648959443244
"666","jzY_beeQKdvA-uZsqDke2Q",105.5,-21.5,71,-32.5,22.25,-15.5,13,-5.5,10.5,-2.5,43,3,2.453488372,-0.5,1.651162791,-0.755813953,0.51744186,-0.360465116,0.302325581,-0.127906977,0.244186047,-0.058139535,FALSE,0.830708661411991,0.685990338342878,0.58940397347976,0.702702702011687,0.807692307692308,0.749840260305369,0.302441479233371,0.782475792275179,0.562767250707504,0.837918304947257,3.66493809553957,1.37376587398256,2.81383625353752,3.74920130152685,4.18959152473629
"667","K2CdjES-IZDDEgetOnf0Vw",441,-94,379.625,-100.75,172.5,-64.25,90.25,-20,133,-19,172,4.5,2.563953488,-0.546511628,2.207122093,-0.585755814,1.002906977,-0.373546512,0.524709302,-0.11627907,0.773255814,-0.110465116,TRUE,0.82429906537489,0.790268019761309,0.728616684119575,0.818594103919252,0.875000000282895,0.851246425434354,0.427857797573742,0.774735238791462,0.706514191028448,0.8960089657262,3.61743019660897,2.02573831785079,3.53257095514224,4.25623212717177,4.480044828631
"668","K3Mdyib-ZFMPHGuk5_kBTA",53.25,-3,19.5,-6,5,-8,4,0,3.5,0,14,3.5,3.803571429,-0.214285714,1.392857143,-0.428571429,0.357142857,-0.571428571,0.285714286,0,0.25,0,TRUE,0.946666666739674,0.764705882191465,0.384615384698225,1,1,1,0.392102403803531,0.928633152745889,0.359138526760019,1,4.56198365227036,1.83986512553965,1.7956926338001,5,5
"669","K4-J1A_ZIzG2yNkee0KOaA",223.25,-122.75,231,-132,96.625,-39.75,48.5,-13,25.5,-17.25,115,3,1.941304348,-1.067391304,2.008695652,-1.147826087,0.840217391,-0.345652174,0.42173913,-0.113043478,0.22173913,-0.15,FALSE,0.645231213967932,0.636363636334836,0.70852428951577,0.788617886391698,0.596491227598235,0.825515726581573,0.257783171909134,0.571417600987181,0.685491749642545,0.645336376147396,2.36956157740331,1.14161118988331,3.42745874821272,4.12757863290786,3.22668188073698
"670","K8W4XXNM8iehgNtdEI2f4w",179.3125,-131,181.75,-59.5,67.625,-29.75,26.75,-12.5,25,-17,71,3.5,2.525528169,-1.845070423,2.559859155,-0.838028169,0.952464789,-0.419014085,0.376760563,-0.176056338,0.352112676,-0.23943662,TRUE,0.577844914337995,0.753367875655903,0.694480102505757,0.681528662236034,0.5952380949161,0.730737014176276,0.377427264336004,0.500856897682206,0.670853334799645,0.644144439098413,1.93649296439827,1.76357691464843,3.35426667399822,3.65368507088138,3.22072219549206
"671","KbjdEA6SRrjrwiFBtsD93g",34.75,-6,16.5,-2,6,-1,5,-1,1,-1.5,15,3.5,2.316666667,-0.4,1.1,-0.133333333,0.4,-0.066666667,0.333333333,-0.066666667,0.066666667,-0.1,TRUE,0.852760736214385,0.891891892132944,0.857142856530612,0.8333333325,0.4000000012,0.863774150960196,0.620830509472465,0.809368940886554,0.843256167835527,0.45072804638663,3.8299956704071,3.02890036439597,4.21628083917764,4.31887075480098,2.25364023193315
"672","kD05qsPROIFoEhgQIp_Vig",32,-13.5,28,-11.5,15.75,-5.5,4,0,6,-1,15,4,2.133333333,-0.9,1.866666667,-0.766666667,1.05,-0.366666667,0.266666667,0,0.4,-0.066666667,TRUE,0.703296703264099,0.708860759440795,0.741176470413841,1,0.857142856530612,1,0.325791693713411,0.634724930731192,0.719703381263105,0.880744051583752,2.75811237410941,1.49515116579191,3.59851690631552,5,4.40372025791876
"673","KeQ1cK564cL5C_hBTFrqnA",160.75,-43.5,146,-38.25,53,-28,15.5,-6,49,-17.5,72,4,2.232638889,-0.604166667,2.027777778,-0.53125,0.736111111,-0.388888889,0.215277778,-0.083333333,0.680555556,-0.243055556,TRUE,0.787025703710234,0.792401628240551,0.654320987555556,0.720930233570579,0.73684210503522,0.766139559155681,0.431023790429676,0.730386471337742,0.629246556316129,0.775103278349357,3.34523819298546,2.04219662349129,3.14623278158065,3.8306977957784,3.87551639174678
"674","kf6GtTk_6UPrpICC-eQH4g",23.5,-2,25,-1,11,0,7.5,-4,2,0,14,4.5,1.678571429,-0.142857143,1.785714286,-0.071428571,0.785714286,0,0.535714286,-0.285714286,0.142857143,0,TRUE,0.921568627397155,0.961538461766272,1,0.652173912937618,1,0.703947696555405,0.832261074590069,0.895981226613657,1,1,4.36158139294322,4.12801492996674,5,3.51973848277702,5
"675","KgGxH5cGXwTMCn_hFgchtw",22.5,-9,22,-9,5,0,4.75,-1,2,-1,14,3,1.607142857,-0.642857143,1.571428571,-0.642857143,0.357142857,0,0.339285714,-0.071428571,0.142857143,-0.071428571,FALSE,0.714285714222222,0.709677419252862,1,0.82608695726276,0.666666668222222,0.857625165887515,0.326662201102079,0.646978831942848,1,0.711130877173051,2.83332109161178,1.49967646869591,5,4.28812582943758,3.55565438586525
"676","KHAt_XY7SiRBOZVPSDxJIg",12.25,-7,8.5,-3,3,-1,1,0,4,-3.5,10,3,1.225,-0.7,0.85,-0.3,0.3,-0.1,0.1,0,0.4,-0.35,FALSE,0.636363636363636,0.739130434782609,0.75,1,0.533333333333333,1,0.359926188401012,0.561957579966426,0.728991280859173,0.584498253776356,2.31150039050229,1.67259816962823,3.64495640429587,5,2.92249126888178
"677","Ki4aSG30_W_2KPjqT50o1w",21,-3,10.5,0,6.5,0,1,0,2.25,0,11,4,1.909090909,-0.272727273,0.954545455,0,0.590909091,0,0.090909091,0,0.204545455,0,TRUE,0.874999999885417,1,1,1,1,1,1,0.836908721129505,1,1,3.99902196795872,5,5,5,5
"678","Kig-T7wfebjGIpgSKcdlKA",85.125,-53.75,86.75,-51.5,41.75,-21,12,-2,35.5,-11,60,3,1.41875,-0.895833333,1.445833333,-0.858333333,0.695833333,-0.35,0.2,-0.033333333,0.591666667,-0.183333333,FALSE,0.612961296217888,0.627486437649906,0.665338645311662,0.857142858367347,0.763440860645161,0.883841152871229,0.250548369552394,0.537248840704342,0.64062445928075,0.798890283616871,2.15984969910989,1.10400131713432,3.20312229640375,4.41920576435615,3.99445141808435
"679","kjx0Zq21nF9aAK9wpGkmng",66,-42.5,56,-36.5,18,-11,9,-5.5,10,-1,27,3.5,2.444444444,-1.574074074,2.074074074,-1.351851852,0.666666667,-0.407407407,0.333333333,-0.203703704,0.37037037,-0.037037037,TRUE,0.608294930843467,0.605405405370694,0.620689655525565,0.62068965459453,0.909090909090909,0.674813116498368,0.233420123572069,0.532366051182258,0.594686846956248,0.924862178063462,2.12988141950269,1.01496071588927,2.97343423478124,3.37406558249184,4.62431089031731
"680","KK7H1bVOMAJnDqMhBv2zpA",86,-36.75,64,-32.5,22.5,-11,20.5,-11.5,14.5,-2,40,4,2.15,-0.91875,1.6,-0.8125,0.5625,-0.275,0.5125,-0.2875,0.3625,-0.05,TRUE,0.70061099796334,0.663212435233161,0.671641791044776,0.640625,0.878787878787879,0.693309435754386,0.281002280109661,0.631743533277984,0.647146222108911,0.899233525186124,2.7398139502077,1.26231493018012,3.23573111054456,3.46654717877193,4.49616762593062
"681","kLiMrnkcV_dfVpejfRlhSg",22,-12,11.5,-5,4,-1,2,-2,6,-2,16,3,1.375,-0.75,0.71875,-0.3125,0.25,-0.0625,0.125,-0.125,0.375,-0.125,FALSE,0.647058823529412,0.696969696969697,0.8,0.5,0.75,0.559112079828178,0.313409097274661,0.573374041452901,0.781971558475954,0.786901381073747,2.38156929443603,1.43078066147128,3.90985779237977,2.79556039914089,3.93450690536873
