"business_id","compliment_count","date","text","user_id"
"XXGzCIcxzAZ6H98mxZbdqA",0,"2017-02-23 22:36:42","Lots of yummy Japanese snacks here!","TZoVHYCF-yF23_m_XzbjDg"
"4XH5nRjUVKyRNituBAwW6A",0,"2015-11-29 22:02:35","Best hot pot what else can I say 
Short and simple","8-SbZ2g1TaPawYasulsoxw"
"eMTE-wqpk_YWaV3mf7Ii3A",0,"2012-08-28 06:33:28","If u make a reservation, make sure at least half your party is there or else they wont let u sit at ur table.","0Qsz04cIsdG69RlD-3oiFA"
"A5lD3y2eREchEdMcvWPXBA",0,"2017-02-28 17:07:48","Add egg to your rice noodle roll","u9_yFaQwyjvwUbU0H8J5DA"
"xL-Ckvr8k8vEBJxC1wsCqQ",0,"2013-11-08 19:14:01","Amazing lobster!","CXzLTSIPaCllQX2LWCWelg"
"R8Mw0iFenJ3nwXuZb7Ql4A",0,"2018-03-23 23:35:12","Everytime I come here I leave so satisfied. Mango with tapioca, sooo good.","lQ6TX1-hNYNuLJscEiUqZg"
"3pYZMSbOKh6rBo_DapMlyw",0,"2018-04-23 01:59:31","Cash only!","S3h-0vC4OwyahD0idAIdRQ"
"djVzd-9vZWisUKYDnn1TWA",0,"2017-01-21 21:57:24","They have really good ""ma po"" tofu!","LBEraYPsJO1IUo0h4xTj-A"
"PkSLYsOrI5AA1LX46PguXg",0,"2014-05-28 06:35:18","The Japanese pancake is excellent. Its a squid dish you wont find anywhere else.","QNiMz3khnM7iAgr44DOXQw"
"0v8icS8wOOgEDiHDCOQkZQ",0,"2016-05-17 23:25:50","Good stuff to order: pad Thai, chow mien, chili chicken, crispy beef.","cjyivQFBo9NH_YhDExgTjQ"
"DqSTQWhRU3WKdIN2b_Nzog",0,"2016-10-29 01:14:48","Show up at opening for a table and they don't take credit cards!","20b_rtNLp8rnLNHdcGiosQ"
"xdfGzrJ1mx3mBx6m14Ebhw",0,"2017-01-28 03:31:23","Love the BBQ pork here! The roast pork is my second fave!","1ch_qN1RI_Bwu2nb1xG7dQ"
"ffi1TJTShRnGh6rjuwdtsQ",0,"2018-02-17 00:06:11","Food is always good.  Service is friendly.  Restaurant is clean and spacious.","tYW6TclHRHBm55T-CDasmw"
"uFNM9ICvZN0TEbURIpiIDQ",0,"2015-03-13 16:26:13","Ordering delivery? Ask for condiments. Really like spice? Ask for their spicy chilli sauce it is yummy with a big kick!","7fCPPXofWj2MWlfyKw1BFQ"
"tEfvf1cznLZUIeTcKKpAIw",0,"2017-09-16 04:35:50","Ordered  a few times. The quality of the fried chicken is very average.","uEkJU1OPZgJVxVAmahCnYg"
"W_nU2qtu1AEDDCgkCo0gJg",0,"2012-02-21 05:33:53","Can get busy during peak times.","I_JAAP2efR8JL6hDQhWP2Q"
"9nv9UKIB2p5i8_8Ro3-gvA",0,"2018-01-28 16:29:47","Do expect a line-up during lunch and dinner time on weekend. However table turnover is quick and they have more seatings compare to their Gibson dr location","HqiDU970XYIRXrRae0kA0Q"
"PV1lnCp6_OVsR93El679BQ",0,"2015-12-17 01:13:04","Still good but it seems that the portion sizes are on the decline. What a shame.","6PKxQ07QMnzqzuoi8pEWbg"
"l9vx-OTdDPU-oHZ17aVxdg",0,"2017-06-05 19:54:19","Seriously soooo good! The chili chicken is a must","ldbfhRiBEdmqaHqg1MbBmw"
"rROHsa0BQsKjxNnfYjBF9g",0,"2011-12-06 02:01:11","They serve you hot tea while you wait for your pickup order","W6HtKyv8FXvaORGOa6ibXQ"
"K4-J1A_ZIzG2yNkee0KOaA",0,"2017-08-18 17:31:46","Delicious Chinese food at a great value.","ziqUvTWuo2mJgbgFO1eR1w"
"UBKAE_miJ-lVmUqOTlI13g",0,"2017-05-21 16:51:47","To go-to spot for Guyanese food !.","1s1JFYzVBh9ZbKRdAgxNTQ"
"DtqSRW_cr1nm8yTdFVBnYw",0,"2018-03-04 22:16:15","Debit or cash only! No credit","S3h-0vC4OwyahD0idAIdRQ"
"HAzqPzwxiSu2-XhJkz8ntQ",0,"2013-04-26 19:40:41","Get the dumplings. Oh and the lunch specials are pretty good too.","9OgJulswLbT-lhrCIrdICA"
"He_4k_w_8bjWnoepahS2zw",0,"2016-07-02 13:58:11","The wait staff exaggerates the wait time for Golden Honey French Toast Series. Saw him do it twice. He said it will take 45 minutes and after we pointed out the menu said 30 minutes, he changed his mind and said 60 minutes to further discourage us. Enjoy your tower of toast!","QK_2A9R56Dck-WQ_U11qfw"
"f-ookZOX4pBNldaOHMkJ4A",0,"2017-02-18 23:26:32","Won ton soup here, the noodles are very pasty, like noodle was not coked enough.","HJECayULRM-6xh2GCCvLiA"
"ae95XSsD37OQfOWF92GjNQ",0,"2015-05-01 23:36:41","Good food.  The only reason this does not get 5 stars is there was no lobster.","spOzzdLLFIegBi5iJYL8Jg"
"3cAy1gxlprn1ue0q3L_ziw",0,"2012-09-07 11:36:48","Try the Sesame Pillows. They are delightful.","F9r9OY9q6exsmMJR4VfdKg"
"ZDDzKXN_JXe7694zePRuTQ",0,"2013-05-16 02:45:52","Try the roasted milk tea","_EOmCOuRrE63A4ubRFUGmg"
"jCzrbfboRc3D-9_Gr0Wm9w",0,"2016-07-06 22:45:38","Download their rewards app at (www.songcooks.com/loyalty.html) available for iOS and Android. Who doesn't like free food?","-DXjztWlgH1hjJgvg6cKkg"
"O1TvPrgkK2bUo5O5aSZ7lw",0,"2012-09-01 03:53:41","Dim Sum Motherfuckers!!!!!","lgPnlRctORKoc-lldYAfzA"
"6OhahrmtLGmkUdPfaMck0A",0,"2016-10-23 22:56:47","This is a restaurant that is the same as the one at First Markham Place. The old restaurant had menus and the price was better.","K4IYJQXaldmYhm1YLoVZBA"
"cPXasVLtq_1gmuSg65TUfQ",0,"2015-08-18 19:38:52","11.99 on Tuesdays for lunch if you pay with cash or debit","NnmVxm1vYbVH5LT7B3HfeQ"
"HgL6gGEGoAUBKGrT6BXU4Q",0,"2017-01-20 05:29:55","Not quite as good as the chicken rice in Singapore but hit the spot for us!","l-vvd1rAiKLZywbEynUj6A"
"c4CKIYAeV7O0UKHsYuzkwQ",0,"2016-06-27 23:43:09","Just walk an extra 10 mins to Chinatown. Far from authentic","rAUfMDnfN1juzCkZDeRDdg"
"3a3ZSTEhFNnmvBhMwW3fSA",0,"2016-06-25 00:28:23","Excellent food.  Step over other Hakka spots.","w3HHsk845U4I9wUhZ8YcxA"
"Kn57RIWAdnVfJHI1loLXOQ",0,"2017-02-04 02:51:26","Food is always good, fast, and portion sizes are huge!","1_3Ph4A2z1f7tm4xLJNdzg"
"410NJLoLryd-vYNwRA58pw",0,"2014-12-27 14:40:59","Je suis retournÃ© chez Ruby Rouge il y a 2ans  aprÃ¨s plusieurs annÃ©es et quel bonheur l'endroit est plein Ã  craquer les employÃ©s sont comme des abeilles et souriants la nourriture est excellente et je me dois d'y aller au moins 2 fois par mois et plus parfois. Allez y !","Z87msetd1CrzYp0rBuwS7Q"
"AbgNPAnuq8X90DUw5FQ2sQ",0,"2016-07-10 12:54:43","They renovated the side facing Hwy 7 and changed their Chinese name.","Rt1AYq_gZNSiQLGUvOvHRQ"
"ikI3t6meCr4_DpHHZs6N2w",0,"2015-01-04 17:40:30","Be aware that they charge for tea.","1ia8apfJJq56fL31WxMBnA"
"W9iskCPRfUPfEL0HVmnN0g",0,"2014-05-31 23:38:18","First time to eat here...not busy. Good for groups. Price is average.","GPyvmhfSHHjK_iJOUhsibg"
"EhGPj8iJDIdaHnWg9d5BgA",0,"2017-09-16 17:15:18","Best Chinese food ever!!!!","TUC8yK1I9gvFFodR1xiUMw"
"ae95XSsD37OQfOWF92GjNQ",0,"2018-01-07 20:15:07","Pretty good food for a Chinese buffet.","kwEgZMzbmiEjgLiCdvdu6Q"
"IjcVZywzzzaTcjZyni7GWg",0,"2017-04-26 18:41:39","I think they have already charged tip fee when you pay, and it's like 20-25%","DxnPs2r2BvaEyOrK5iho-A"
"i0h_osnln8_0I34Vliq_mQ",0,"2017-05-29 03:02:57","Extremely slow. Be prepared to take HOURS out of your day if you plan on eating here, that's how long it takes for you to get your dishes.","x9JAu9hPhmp5oLYXJxprLA"
"BUcTdN-rNE8urCCQuxSOQA",0,"2011-11-12 22:33:49","Dumpling time!!","aUhcscNphAJQlZe1R_WRow"
"FanQrSh9QTDytonKHt9C6Q",0,"2013-02-02 05:07:09","This is the first ever restaurant that has a buffet on mock meat. Absolutely amazing. Everything comes in small portions, allows a group of 4 to have every item on the menu. Forget the fancy Dancy chu chai, this is my new regular fake meat restaurant in Montreal","m_0OwNZH0SXVPLh177ltKQ"
"IFXL6wMLBgBSGSiLBjtViA",0,"2013-12-13 01:32:29","Try the Dat sauce at the sauce stand it's amazing to dip your meats in :)","_EOmCOuRrE63A4ubRFUGmg"
"-25X5v1q3WU6s-craJSvTw",0,"2014-08-04 21:14:50","Just really bad Chinese good. Not fresh. Enough said.","kEq8owwp1j2VTwkOQTEtNQ"
"Q3UkgxNNInsPcUFhsQFcrg",0,"2017-06-07 22:18:45","$7.50 for combo with choice of 2 bbq meats in a rice box, tax included!","K4IYJQXaldmYhm1YLoVZBA"
"tEfvf1cznLZUIeTcKKpAIw",0,"2016-11-01 03:50:10","Can't decide on what drink to get? Try the Taiwanese Lemonade! So refreshing.","-DXjztWlgH1hjJgvg6cKkg"
"y166Ve7c7y2EnnePytr71Q",0,"2016-07-26 15:50:33","They have spicy oil on the table. Stir it up thoroughly and add it to your soup if you want to spice it up.","DR_SnmVOONMZNtSUNNYdOg"
"lkM72Y21bjBqUGaW7iL7tQ",0,"2013-01-13 17:27:23","Very fair. Very fairly BAD. Service is horrible. We're a party of 5, brought us to a table with 3 chairs and left us. We had to go around getting chairs ourselves! Sitting here for a good 15 mins now and they have the same 3 carts coming around again and again. I've already lost my appetite.","9TvnfrqnOmcnnxX5vmbg7A"
"0M3KCmdY-_xlIu5vEqVq4A",0,"2016-10-22 16:52:51","New entrance, but same old lineup routine.  Feels like a mess.","K4IYJQXaldmYhm1YLoVZBA"
"bbFjlDYqeZvHFfitD9nFIg",0,"2017-06-10 16:51:17","It looks like the they changed owners in 2017...not sure if it'll be the same","L_OxAt1gt9l1gokgGoW7Sg"
"j1QfFrTE22PAak7rzD8OoQ",0,"2017-05-02 20:33:28","I was trying to order mango pomelo sago soup (yeung ji gum lo) - I don't know if they don't have it or if I ordered the wrong thing because my Chinese sucks. Anyway, I ended up getting sago with mango chunks in it.","XQeuQoE2dtxEmMTp2GyHVg"
"dgIrIkCBiHtAHZ86_-awFQ",0,"2017-05-22 14:49:37","Cheap dim sum with decent quality. Don't expect anything too fancy though.","v1DMolERQdz5GcAQvaXXxQ"
"tZ-h-gFhIWnrC4TR_N9K_Q",0,"2014-08-07 18:05:20","They will charge you an additional $0.50 for a black takeout container that can be microwaved, rather than the white styrofoam.","NWjhpmivg2Vt9LcIbsY2FA"
"V6mrVw6BpZhiE_Bn3G_Rog",0,"2011-11-26 00:53:15","The giant lobster at $12/pound with minimum of 7lb looks enticing but I would need a couple of people to share it with.","fwQKNs_j4Wt7UR_x3akplQ"
"QTYA1yCbsCjRU6BYDdQJuw",0,"2016-02-21 00:49:31","Not bad","u9ps60AkkW62rimOHGLdbA"
"c7wwhjj0kmmDvEssl6qJ0Q",0,"2014-12-29 13:35:05","Try the Duo Jiao Zheng Yu (fish) it's good","MFjPGdA5ZIInx4_Vh0PH6w"
"WDYaPybbBHI69EVVVb62cw",0,"2012-12-18 23:05:57","Love the deep fried chicken wings!","ZCF7LSXuptLkjk2hOwdCQw"
"WM7Ckyt1oh2LaQPdkYhMwg",0,"2016-10-16 23:31:34","5.99 breakfast, 4 choices.
 Monday to Friday from 7:30am to 11:30am.","K4IYJQXaldmYhm1YLoVZBA"
"lkM72Y21bjBqUGaW7iL7tQ",0,"2016-07-10 17:05:30","Staff assigns tables to patrons out of favouratism/connections. People waiting with a number are SOL at busy dim sum hours. We waited 1 hour and left. In that time, they only called 3 tables from people waiting with a number. Very Fair, more like Very Unfair.","YF0DVHNfHSVKQcx2sAqRfw"
"9q0qW2sbI147hAaUVfVUqQ",0,"2014-03-01 22:53:10","New location. Wonderful decor. Very pleasant ambience. Food is very fresh, tasty, beautifully presented.","_YmAo90SkWQMvG0d_QC02g"
"aWu1homxB6lciXU6-ZlpSQ",0,"2014-08-18 16:18:27","Very friendly service, quick and delicious food.","r1BlWDgoGW6bG0GeN6Eiyw"
"K2CdjES-IZDDEgetOnf0Vw",0,"2013-11-24 19:20:40","Come early otherwise we won't get what you want","8xAZR3ZjRg5BNJuMYYsxUQ"
"Whzg5Koaz9yJ6mwIl7QkqQ",0,"2013-09-22 18:47:58","Cheap and easy lunch. Slow service but good food and good patio spot","3x1x9EoCDo-Niawysv3tJQ"
"I6oxEn1HT41S2GPrDKPPvA",0,"2017-01-21 15:54:39","food is average.  service subpar.  website provides inaccurate information.","agD81ANq21K0htwpCjD0eA"
"NKYirjjTpzezUi4Rhj64bA",0,"2014-09-22 21:48:10","Go to Angus Pho House near Yonge and Finch!","W63jCmrI9zlob3zNwWDXbw"
"g8GNA1Np_tA_41_9v1S0eQ",0,"2018-02-17 09:54:21","Overrated, food ain't that great","_mH3UHUdt_7TqnUnB_9YeA"
"HQpMwOOrGND3GaRqMNV9ig",0,"2016-12-06 19:55:26","spot on, just like the motherland...","N64Idi-P9sb7PtZVBf15uA"
"Mksyt1TZQ-7vzCZjeuzfAg",0,"2010-06-23 19:20:00","Pastries to go!","hfu64kgzsAPCsN-AEkRB0w"
"bsjBLLHR4TMVR5eAeLAI9w",0,"2016-11-18 03:38:02","They actually do have a menu with pictures and english/french translation. But your best bet is to just look at the cart and pick whatever you fancy. The trolley-ladies are real hustlers, don't get intimidated :P","W5p-53T_Om86O01fK5psJg"
"4IrX-f_4TqmrKhb7egiZag",0,"2018-05-13 19:56:14","Can only make a reservation for 6 or more people.","3nJIjYP4etAG3JyvMK6olw"
"D9bf5U0y_0MnL9wMFc4bKQ",0,"2014-07-19 03:33:19","Try the Whitefish salad, and General Tso Tofu... Great snacks!","NJBzwvB-uzsDfrKoLxhz6A"
"KRoJhHyPWORMJn1UO5kAkA",0,"2017-02-04 20:30:33","Food is good, price is cheap. Definitely a new go to spot","2vtED1fAGVG4OnRBS0HpSg"
"W_nU2qtu1AEDDCgkCo0gJg",0,"2012-08-30 17:42:26","Parking spots are limited.  But food is worth it!","0Qsz04cIsdG69RlD-3oiFA"
"4eAKvnILoB8n4wUWd3uy3Q",0,"2017-03-05 17:02:29","No credit, debit or cash only","_KXGtY1lX6MtCt-_HO1Gow"
"IfrTk1Prg3jr-WZ6jVre2A",0,"2016-03-11 21:57:33","The salt and pepper chicken is delicious.","xd1Vja1oZr4pVzGbzKKdGQ"
"jtxwnAAfwskSC_TdB0E3bg",0,"2017-02-15 19:37:12","Can collect points with a Vicinity card.","TZoVHYCF-yF23_m_XzbjDg"
"IzwOOLiR1r7YnAK1WR-vDw",0,"2017-10-22 17:40:35","Cash only","a39kizwaoThU6uLIv_Ke2g"
"N_6ct6DK7YYRLfo0GxW_2g",0,"2014-03-03 00:33:28","Pork and chives dumplings are the best.Very delicious.  Highly recommended","psysxU6Vltdv5kbyLzshPQ"
"dvbcUnKv2awsIxog7dO4vw",0,"2017-09-16 17:01:22","Favourite place to eat in chinatown period","4QU6fD7u1N_RublJe2m4NQ"
"8zyurJRIAEHh_I0Skhcp3w",0,"2016-10-12 15:14:41","Phone number doesn't work, tried to call numerous times then gave up. Decided to order elsewhere","YPhEcDuRpQDUDEOn7te5eA"
"jNiZgCwZj4CNw1noxiC8PQ",0,"2012-08-15 00:31:52","Always great service and friendly staff!","pDiuSHUyRfFnuRlLvHmzLQ"
"qiRyyRWt6jmAxcoVW0-WHA",0,"2015-10-06 00:50:09","Love love love heart sushi.","c0_KBHpEKbYJOREKPdGV2w"
"XYIPXJ9parr9FtvvcGI1SA",0,"2017-06-04 01:15:18","Great little place, tight seating but great food!","MoCHz7MdRy0JSkkcIayxUw"
"NKYirjjTpzezUi4Rhj64bA",0,"2016-03-10 00:00:48","Horrible food and horrible service","6aj8A6Olw8tyjpTGAhqS7w"
"oWEFIvvt_kJCuk2V268XeQ",0,"2013-12-27 02:29:16","Dim sum","AIvveD8AcYnPqYE_VEn8Bw"
"Mkpg9S2j0ZrZc3q-VjfLsA",0,"2012-02-26 02:05:48","Busy Saturday evening. Expect a wait","RRS9KcTqmA8NzHnADJu8XA"
"MLVBJjbgk3sLZYyxqBD4XA",0,"2013-04-13 22:14:07","Award winning hk milk tea","5hbSXejhP-5b1cSe8XwJDw"
"NF6di6YcQxN0rDAleE7SyQ",0,"2012-02-26 22:32:08","Theres a patio for summer!","opue4n2FWcZ9WtYxIe1EMg"
"xVHzCbDWCwmyavF5PgJRmg",0,"2017-05-21 20:19:11","Cantonese Chow Mein is classic. So yummy!","XFjiOJq4DObUPKBVjmy6RA"
"ax4ztJvW28xgGvI0OPqGcQ",0,"2017-10-23 15:02:46","If you want to find USED band-aids in your soup noodle then come here!","dG-xyGMwCbtyTfsMBxzHCw"
"bzMO8LJmJtgo3KuyWGKUxA",0,"2016-10-26 00:07:28","Clean. Friendly. Quick. Delicious. Fair prices. Large quantities.","g16UpTcPOisZlNe2K4z3Zg"
"1pZk5sw5m8kPTMdvIp6UVA",0,"2017-09-16 22:30:14","Nice sushi bar","EFXwauY3tWB9SCp6poSVOA"
"BmSLyxm8b86dtzwuT7LqBA",0,"2016-01-23 20:07:44","Don't bother coming between 12:00pm and 3:30pm on weekends. The seating is so limited in the food court that you won't have anywhere to eat your noodles....","XlYQQJmqKyk1r_hKQKUHyQ"
"8YG7PRoZuHeKii0rtNvJFQ",0,"2012-03-08 01:31:27","Make sure u ring the door bell to get in","RRS9KcTqmA8NzHnADJu8XA"
"MpmN8iB7wJqYOIjVAsUr8w",0,"2018-03-25 01:46:24","Sorry but you need fresh ingredients to make fresh foods the staff is super nice but the food is not","ocXQpqFlXkVgywwvlCbGdA"
"8TpKY3zo6UzG3SVk6a-FRg",0,"2014-12-29 04:19:16","Go to Chinese spot in the neighbourhood. Always get the BBQ platter of roast pork and duck and they make a mean beef chow mein and the quality of food is usually consistent. Only thing missing is soup dumplings.","o-wBw4SHzYgtdaGcz9B_Cg"
"zgQHtqX0gqMw1nlBZl2VnQ",0,"2015-11-30 04:15:20","Everything besides the ramen was great. Santouka and Sensotei have much better ramen.","XlYQQJmqKyk1r_hKQKUHyQ"
"NKYirjjTpzezUi4Rhj64bA",0,"2015-08-12 04:46:20","Showed up at 10 45 when they close at 11 30 pm. Felt no rush at all, they let us stay till we finished just before 12.","X_MuzE4I0dlLAMNb9t5fTw"
"GKN6OdLqCCWx_8B1KaHL1Q",0,"2016-11-05 14:27:15","Make reservations before you come, as the tables and parking lot fill up quickly!","GWfXABPbcUpGxdQtCSV8xQ"
"0v8icS8wOOgEDiHDCOQkZQ",0,"2016-07-13 13:23:43","Fish pakoras and crispy beef are hella delicious. Hella.","1fRvmuhpZLoRCiMUNQAwog"
"n72smZw1iVORdnjGfFT0FQ",0,"2012-02-19 04:56:10","Late night meals","RRS9KcTqmA8NzHnADJu8XA"
"WbQOuI7mVST8XrJotWq9fA",0,"2011-12-14 18:32:27","Real and tasty all in one!","2FyGg68tJRnCfGdU9PdWrw"
"WTuBrN0z2h7xvTaP7eN_XA",0,"2013-01-13 19:24:27","Very nice looking interior. Busy but not pack on Sunday afternoon","oFJhKsENaciKuLCbUglIdA"
"IHt79wxZHkD7QSzlDRDivw",0,"2016-10-22 01:22:52","If you are thinking of picking up dinner, they close approx 7-7:30pm depending on how much food is left.","ZZ2SP-EB_LpnuAmy8phlKg"
"0d_aewXm7wVlaTW8Glzxdw",0,"2015-12-22 12:54:01","Best Singapore vermicelli I have ever tried.","AjHxCeGZPzNkRn6q11HGXQ"
"HJ928N6c5Hh2KD3lYCuabA",0,"2014-07-08 00:54:29","Pad Thai is getting worst","u9ps60AkkW62rimOHGLdbA"
"uAPMb111euz5jJF8_VeO2A",0,"2013-10-27 13:39:23","Nice, clean, great value and service.","Md08_IWw_PRZXQ0CG5Perw"
"afpXsZF7aYEOYAZpVbOvsQ",0,"2015-01-09 23:06:21","My Favorite new spot for delicious Asian comfort food. I really like the friendly service! Try their delicious tea.","MHhItAE_kpNPDIbKeUJkFg"
"6JMrdDVIoQGQaHlfWFRoyA",0,"2017-05-29 11:13:09","2017 REOPENED! Same mall, but proper restaurant (to the right of the Vietnamese sub place)","woPVRnUw5WHnNL6liiglDg"
"gRbbXVCy6P4C7qqJNJH9eA",0,"2015-04-11 01:02:29","Very yummy dumpling and Peking duck!!!","rwkrBI2RwmgJJTXBFNVHxA"
"DkIx-Ymij3BA7nrwYu9UIA",0,"2017-01-22 04:18:27","They accept debit now.","TYj0omarAZbxpVggjkreGw"
"QXAEGFB4oINsVuTFxEYKFQ",0,"2012-06-17 15:35:41","This place is closed..they failed health inspection!!","mWCAV-hs6hJrprIj0PXUQQ"
"zVZ-OBo-DaaIO89Wiepo-g",0,"2011-06-07 22:46:16","Best Crispy Ginger Beef anywhere.  Love it and it's a must order every visit","bcmoqaIOHSaiW2qEFTPq3g"
"dgIrIkCBiHtAHZ86_-awFQ",0,"2016-09-06 00:29:35","Typical Asian service","UYbMfYOCtWz2wluH8QYlRg"
"x9SL1nCaUYM4JP91UrVkxQ",0,"2016-09-09 23:28:38","Make resos early or sit in a scary room in the basement","c7-PxWDAbhNi6C2PRkMJTA"
"tZ-h-gFhIWnrC4TR_N9K_Q",0,"2015-12-25 01:26:32","Good pricing and food
Friendly staff 
Spacious. 

No baby changing diaper table","jXZLPIqmw5f7i7ee31LNWQ"
"xVHzCbDWCwmyavF5PgJRmg",0,"2015-08-20 00:19:18","Shanghai Noodles & Singapore Noodles aka Vermicelli are the go to orders here. Vegetarians can order no meat. Singapore Noodles best with hot sauce.","adcyE0PwQK9ULFpVj2RsrQ"
"qiRyyRWt6jmAxcoVW0-WHA",0,"2014-05-04 19:38:54","A lot of choices make sure you come hungry","2PaUztb6pdZMvhMrXp05MA"
"HawJbjbA70EtOOJFzMZoSA",0,"2018-01-07 00:46:03","Just ok food. Lots of seating though.","U25da6gevBehO2ZRg9OjBw"
"3qjztON1RW5Hn6QJLDl8ug",0,"2016-07-21 12:41:18","Had a king crab. Service was okay, food was horrible.","j_AvcR8B26zaN9IvcLTluA"
"gOhiq0tL76I9bXMDWWsL5Q",0,"2015-08-01 21:59:12","Not real Shanghai cuisine. Just greasy Chinese!","dTrtXU6ltrx8vdXirM1ejA"
"0v8icS8wOOgEDiHDCOQkZQ",0,"2013-07-26 15:50:56","Flavorful and awesome chow mien.","cjyivQFBo9NH_YhDExgTjQ"
"QaxDKkqYTtVYZJcqBNTnvQ",0,"2018-04-24 23:14:51","Bring CANADA dollars if you can. They only accept debit card, Canadian, or US dollars. HOWEVER, if you pay US dollars then it's 1:1","AjM1onZBWB78n5Bb8bYwcg"
"UpXigk3SzQR9v4xct_xEVQ",0,"2017-05-20 21:41:43","Good location.  Great staff!","Jiuy72JfYEjbQtCUwq-sOQ"
"TtBNeqXSRh37VD-pW_VbAw",0,"2017-04-14 21:02:39","Very big portion for a small size noodles and very good price.   I don't usually go to that area.  I went there because my friend recommended this place to me. 
I will go there again.","FhyceCVMDKwE-u8b8WFtOA"
"y3A7FES84gb85UxTTTQ_Xw",0,"2016-03-28 00:05:20","Food and service are ok. Dumplings are decent.","_xySFsYaAMQR2WZJQSTjrg"
"RlNmDWJ0kkEWXW7yORJZVw",0,"2015-12-23 00:27:59","There is as a roach in my tiger shrimp.","MlQI9V-Su2t0r1Mfj26S9w"
"TIu83s4sWMdhbwimzdfzIQ",0,"2015-08-18 16:52:57","Cheap cheap food 
Avoid lunch deal always dry/not fresh","g9-ZhNasXc9Vfi3kYGzTAw"
"8YG7PRoZuHeKii0rtNvJFQ",0,"2018-05-08 23:18:05","They don't offer dim sum in the evenings. You'll have to order from the dinner menu.","kbyxFChwMzukTasy9lRHTA"
"KLwTrBLp9ClmH35ZBAlbYg",0,"2016-05-21 23:53:43","Very friendly! Great egg noodle! Very fresh. Veggies were good too!","XT0lfnINuMM1_4k8pE8z3A"
"aa0uz1y1-ziTOveuE34HTw",0,"2017-12-10 05:18:13","Food is awful and no service! Not recommend at all! Terrible one!","I9DepiwNlqSbojXy2Qf51g"
"iQT1y93mE8j3ZbNaXGd-sA",0,"2013-07-21 02:25:41","Waited for over an hour for our starter. Food was good. Ambience was horrible","aWDQKlmq6Di5hW3ib6hb0g"
"eNFubUPJR7yIQah-NxZN_g",0,"2018-02-20 22:56:00","DO NOT GO THERE. There is a minimum amount $ you MUST spend there, although they will never tell you when making reservations over the phone. The services are TERRIBLE.","zE4e2dr3HKmcWapx9PQEyA"
"GkY6UWWn0Fz2ehcuBp66pg",0,"2018-03-03 14:25:25","Cannot wait until they open again!","7HRdjpZiUuI0t_T3NUtLSw"
"qxdZWoRVwf4lpI_gjAN2gA",0,"2014-08-03 15:15:12","Best springs rolls you'll ever eat. Also try the General Tao Tofu, it's vegan and amazing!","t-50IK6nUdA9hoZpl9gnKg"
"PMsqD6wHCfxdrZkGXIepvA",0,"2018-06-03 23:41:12","Good clean place to eat. Pleasant staff very helpful","SIe9pFldSesaev42R7qc4A"
"zUvP_UHcPn036uToN5daHg",0,"2013-10-12 03:57:12","2 for 1 wings on Wednesday!","-DXjztWlgH1hjJgvg6cKkg"
"6Y01DAOBtDo9BwXGW4dR7g",0,"2018-02-19 00:44:08","Hidden gem! Easy to miss as it is tucked underground on Dundas/Spadina. Great for groups or date night!","FQQtTmTfNFvSxXGzMOB16w"
"7Ry-hEfZwaDXe8u-n6v15A",0,"2016-06-17 21:48:12","Soup Filled Dumpling special price for the 1st order!","JFsJkgDRzgrjEDXusL9fQQ"
"GilIp96ZEsF4prlDPducog",0,"2018-01-09 22:33:54","Not what I expected ...","EE_jsoEVfMc4e3L9CH5QIA"
"VPcFNI-6HICR5SJM--KjNA",0,"2015-03-08 02:17:57","Had take out twice from Bill's...top shelf both times","r9fPoN1Avs0vM0IubyqVRQ"
"fGurvC5BdOfd5MIuLUQYVA",0,"2011-06-29 23:21:57","Love these dumplings...you must try them!","EUicxwHSRHFyJaO6gqbPGA"
"WWyiaVsJusbRRdpTP5gomQ",0,"2018-07-30 23:46:11","Great food, really good service! Highly recommend","qu3wygQS8UV3PqI1tOcVhg"
"yDVedcyujtCPyuJdPp-ZGw",0,"2014-11-20 23:33:34","Worst place ever way too expensive !!!!!","9RG7Fhlxew0smJJ5sUvsUg"
"9rzfGwR--QUGn7BZJdm-Sw",0,"2014-07-19 19:05:03","Great food ! Horrible service!","UYlWiKAxRhmE7ytLHGgd6g"
"hsgRNkXFMCqzO7nPRB3yJQ",0,"2017-12-22 18:49:59","Currently offering a Christmas menu that comes with soup, drink, and mango pudding","Bz9UQx2Q8_c_6Ynsc0WHiA"
"2UFl9gLOQrSGY2sPu6U-kA",0,"2018-06-10 06:01:35","Great food, great buffet price, fun experience!","PDgYs3eFtDxp8oMEFNiWuA"
"1PMwRG0uWGxk2hIVEQj62A",0,"2013-06-14 07:55:20","Always check your bill before paying. I have been overcharged twice ""accidentally"".","MTB3KvE5NCiQSO5QOvAilw"
"PV1lnCp6_OVsR93El679BQ",0,"2016-08-26 01:19:19","Afternoon/late lunch special is a great deal! Note: the menu is in Chinese.","IISdCEnlZEvRl-v2HO6XgA"
"x44p6wwZ-HZdKeuxEqwHtg",0,"2017-08-23 15:25:31","Very cozy and home ish kinda place. Authentic dumplings! Yum!","vzMkOV3W5JVBnvx5HLoE6w"
