business_id,name,address,city,state,stars,Food,Service,Ambience,Price,Miscellaneous,Avg.Criteria,Avg.Food,Avg.Service,Avg.Ambience,Avg.Price,Avg.Miscellaneous
YEHWvvwcunakP4CyteM82A,The Brilliant Chinese Restaurant,7220 Kennedy Rd,Markham,ON,3.5,1.762874769,1.475378272,3.433478536,4.230214665,3.555654386,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
VOsvscZOFYzcsdbmAlVkiA,Mean Bao,181A Carlaw Avenue,Toronto,ON,4,2.956418203,2.490743285,4.420050132,4.714056173,4.48823318,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
bXiifZStiaS-4xO2fRsNXg,Happy Hill,806 Centre St NE,Calgary,AB,3.5,1.458591158,0.885598637,2.917533539,3.836449037,5,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
DoSp0KBcnwn4SYssW7P2Ow,Go For Tea,"230 Commerce Valley Drive E, Unit 2",Thornhill,ON,3,2.856263161,0.852264594,3.030780397,3.714178365,2.627857186,City,2.902345153,1.425095179,3.149915644,4.027245432,3.931868078
KRoJhHyPWORMJn1UO5kAkA,The Six Cafe and Restaurant,8920 Woodbine Avenue,Markham,ON,3.5,2.498934983,1.39940194,2.398500128,4.559213092,3.934506905,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
xYe-LX3lSKlNS3Wp29_YyA,China Palace,3530 Derry Rd E,Mississauga,ON,3,2.111213829,1.727044582,2.255641562,4.176629529,5,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
bsqHkqXLGyjZNM6xFl3xlQ,Brother's Taste of Asia,2335 162 Ave SW,Calgary,AB,3,3.005384309,0.43779109,2.99550913,2.795560399,1.904875362,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
rXJyCT9XqWD431B1lp4Thg,Spicy House,8392 Kennedy Road,Markham,ON,3,3.803521633,2.093150192,3.853841325,4.080633162,2.758739676,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
bzMO8LJmJtgo3KuyWGKUxA,Homemade Ramen,263 Spadina Avenue,Toronto,ON,4,3.524361344,1.413341203,3.291249224,4.55939781,4.209205787,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
f1iTkj320DVn4TyWcvsUjA,Golden Prince Seafood Chinese Restaurant,4855 14th Ave,Markham,ON,3,3.54170765,2.045730394,3.160790221,3.801067154,4.235356441,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
vxaFYMI3xdrdsFCaJI-Zcg,King's Restaurant - On Barlow,104 Meridian Rd NE,Calgary,AB,4,3.834841729,2.305770693,2.965030278,3.586092925,5,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
_MbwP_b3c5ZOCvCRArsyqw,Leo Fu's Szechwan & Mandarin Restaurant,511 70 Avenue SW,Calgary,AB,2.5,2.683444879,1.814581517,3.644956404,5,3.67356316,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
ls3r7doDW0p65cwMWxEIdQ,Grill Fish Cool,102 - 5005 Steeles Avenue E,Toronto,ON,2.5,2.701113925,0.617035943,3.123959345,5,3.555654386,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
tQ9BtMUHFr8rdpmjmayUcA,Lucky Noodle,1661 Denison Street,Markham,ON,3.5,2.72886297,1.589400083,3.400334642,3.959298245,3.75275532,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
UxC1BmMSuYRH38YBvSTnKw,Cafe Arc De Triomphe,5813 Yonge Street,North York,ON,3,2.644652732,1.195497818,2.722634346,5,5,City,2.689606182,1.375283221,3.245579152,3.942248244,3.921365144
Bu1SgnZblQhE345j3GlzUg,The Great Maratha,965 Eglinton Avenue W,Toronto,ON,4,4.347766041,2.071223774,3.984317321,5,4.821934332,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
lvU7Mu7YU_2Gfw6QvsKqqw,Royal Jasmine,"5165 Dixie Road, Unit 3",Mississauga,ON,3.5,2.948281327,1.490151964,2.937571691,4.586650934,3.868556187,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
a82qehaFBUa9AFIn9dNYEw,Pho Lam,"60 Dundas Street East, Unit 5A",Mississauga,ON,3.5,2.833321092,1.411647199,2.830052069,3.277184014,2.531765824,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
JethT5yt9ju6MGK8-N3oPg,Noodle Delight,2555 Victoria Park Avenue,Scarborough,ON,3,2.183709943,1.070483013,2.946293969,3.99253858,2.155000137,City,2.78224166,1.556037867,3.18710926,3.811874891,3.718302041
QTYA1yCbsCjRU6BYDdQJuw,Sweet Pea Dessert Cafe,"633 Silver Star Boulevard, Unit 121",Scarborough,ON,3.5,3.37221599,2.695918149,4.510067994,4.25447416,4.572967936,City,2.78224166,1.556037867,3.18710926,3.811874891,3.718302041
prr5pOED31nKWUfCHUvhrA,Restaurant Soy,5258 Boulevard Saint-Laurent,Montréal,QC,4,2.683444879,1.801273484,3.697698965,5,2.758739676,City,2.946315088,1.679436569,3.312812633,3.884568263,3.703316547
1yAbNyUgJhOjCz9EcOCWdA,Forestview Chinese Restaurant,468 Dundas Street W,Toronto,ON,3,1.246603171,1.189203745,2.591484188,1.940165061,4.044192036,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
yh6PbP1RY3eJKaRMeLaVmw,3Q,4323 Macleod Trail SW,Calgary,AB,4,4.047811452,1.488700307,4.708276359,5,4.480044829,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
y_3Csg19MnwCX8M_aMgMHA,Congee Delight,"3555 Don Mills Road, Unit 4",Toronto,ON,3.5,3.443348434,1.257804539,3.986093025,4.043458941,3.773673963,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
ywczsfJ5mTSIAL2PnIAKog,Amazing Seafood House,"4721 Highway 7 E, Unit 5",Markham,ON,3,1.964739743,1.056058719,3.005677659,2.795560399,3.1639536,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
t_i2Viy-GcEMnDwsnkcoCw,Sail Sushi,4352 Kingston Road,Scarborough,ON,2.5,1.947195071,0.871680013,2.325443038,5,1.904875362,City,2.78224166,1.556037867,3.18710926,3.811874891,3.718302041
_UZR3RZ56PnUO2ZpNba0Kg,Soupebol Nouillerie,1245 Du Square-Phillips Rue,Montréal,QC,2.5,1.021479437,0.505714712,0,2.795560399,0,City,2.946315088,1.679436569,3.312812633,3.884568263,3.703316547
i0h_osnln8_0I34Vliq_mQ,Tian Fu Chinese Restaurant,4771 Steeles Avenue E,Toronto,ON,3,2.735655564,1.225021974,3.909857792,3.959298245,5,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
uLzgiSqVg5Pr93VVXSdOlg,Nouilles de Lan Zhou,1006 Boulevard Saint-Laurent,Montréal,QC,4.5,3.619878816,1.411962599,3.539222222,4.356958263,4.124421828,City,2.946315088,1.679436569,3.312812633,3.884568263,3.703316547
cwsxAGssF-DBU-Gj9_yg9Q,Ta Chido,5611 Avenue du Parc,Montréal,QC,4,4.23095317,2.171484618,3.482535444,4.623641474,4.521597885,City,2.946315088,1.679436569,3.312812633,3.884568263,3.703316547
ovlWOSKVjGecnaPuZLv_OQ,Crown Princess Fine Dining,1033 Bay Street,Toronto,ON,3.5,2.155388494,1.195402007,3.169680158,3.569940718,3.92418298,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
c8W-jLGOk74_h9gOa68xSQ,One Plus One BBQ,"633 Silverstar Boulevard, Unit 105",Toronto,ON,3,2.998158266,0.869208046,3.909857792,3.177647612,4.34348922,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
ioJYj9mFRprldQ3Yf2CLTA,China Court Express,554 Sheppard Avenue W,North York,ON,2.5,1.370871719,0.212419015,1.081163936,5,5,City,2.689606182,1.375283221,3.245579152,3.942248244,3.921365144
nGAw4TZ8pBT7ZQxi-Mxf8Q,Asian King,800 Steeles Avenue W,Markham,ON,2.5,2.381569294,1.014406955,2.722634346,4.493776028,5,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
hfeu3UZ-OrCgf5mp6RBjvA,The Taste of Home,"3636 Steeles Avenue E, Unit 177-120",Markham,ON,3.5,2.049721778,1.499676469,3.644956404,3.959298245,3.818268652,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
GL7tuUyuCPsz1L0L81MpUA,La Maison de Kum Mon Restaurant,6565 Ch De La Cote-Des-Neiges,Montréal,QC,4,4.217355868,1.67259817,4.006927134,5,4.058044576,City,2.946315088,1.679436569,3.312812633,3.884568263,3.703316547
dKOrxsz6ygqa-AatwzpKyQ,Casa Deluz Banquet Hall,1571 Sandhurst Circle,Toronto,ON,3,1.422034424,0.715814586,3.167983537,3.265701966,3.725581567,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
U1S6NFCtMzq-qX7PnU2i_Q,Harbin Bbq,3278 Midland Avenue,Toronto,ON,3,2.944161428,0.931217362,2.079502653,3.277184014,3.756611628,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
lP8Qx2Lv0rjgTgDOvs_2Sg,Lee Town,4907 Yonge Street,Toronto,ON,3,2.516150413,0.998398637,2.526574382,3.723429895,2.981482273,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
hsgRNkXFMCqzO7nPRB3yJQ,Sugar Sweet Cafe,4911 Steeles Avenue E,Scarborough,ON,3.5,2.961751367,1.90073528,3.351131563,4.336956641,4.093094692,City,2.78224166,1.556037867,3.18710926,3.811874891,3.718302041
3HeX5ZAaPesR0psjGHtI6g,Tea Shop 168,505 Highway 7 E,Richmond Hill,ON,3.5,4.120013237,1.50227323,4.448717165,4.115026057,3.243352885,City,2.829625199,1.639009815,3.232432827,4.067863535,3.856426281
jA_ccbcWXJVPTb3K8phv9g,Li Dynasty Indian Hakka Chinese Cuisine,"9750 Markham Road, Unit 1 & 2",Markham,ON,3.5,2.55123903,2.631796454,3.668074548,5,3.555654386,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
nV8mDMin6c964MgjK6JZgg,Congee Town,1571 Sandhurst Cir,Scarborough,ON,3,2.554902002,1.422876292,3.669209766,4.200481615,3.908479046,City,2.78224166,1.556037867,3.18710926,3.811874891,3.718302041
1pZk5sw5m8kPTMdvIp6UVA,Ye's Sushi,"2501 Hampshire Gate, Unit 8A",Oakville,ON,3,2.523361676,1.132621176,2.913541859,3.298427316,3.049587293,State,2.770330375,1.57719535,3.213780436,3.925326043,3.79573381
4t_RBsTtU7hhVYJweh46Uw,Bayview Court Chinese Restaurant,1070 Major MacKenzie Drive E,Richmond Hill,ON,3.5,2.790159737,1.929216308,2.831541596,3.677310024,4.000076973,City,2.829625199,1.639009815,3.232432827,4.067863535,3.856426281
M_fzy4_KslKoXeyZ022Z8g,8-Aug,331 Spadina Ave,Toronto,ON,3.5,2.534575924,1.758060164,3.793312543,3.941841727,4.020176307,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
6ZsiLiSWGK2pgw6t3LfzNQ,Donburi,"505 Highway 7 E, Unit 93-95",Markham,ON,3.5,3.437414622,1.811932949,4.017791559,4.223839274,4.046573001,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
ZnxudK5ExgpfXs4bicS4IA,Mulan Chinese Cuisine,747 Don Mills Road,North York,ON,3.5,3.366376355,1.796927262,4.365017709,4.524313574,4.511320622,City,2.689606182,1.375283221,3.245579152,3.942248244,3.921365144
jKN4-aY6DEeAXNeL6CNLJQ,Tchang Kiang par le Yangtze,6066 Rue Sherbrooke O,Montréal,QC,3.5,3.42698409,5,4.216280839,5,4.301133116,City,2.946315088,1.679436569,3.312812633,3.884568263,3.703316547
iddR-Z7pwpp90Cu8SFJ3QA,The Perfect Kitchen,"3075 Ridgeway Drive, Suite 1",Mississauga,ON,3.5,2.939945998,1.971738692,3.644956404,3.424686636,3.464669297,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
sNFwJW842AyLkq3IwZFfrA,Spring Roll Chalet,614 6 Avenue SW,Calgary,AB,3.5,2.203403062,1.525471855,4.474683652,5,3.555654386,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
H_DDpVqMjkJmwceBM5CcYQ,Spicy Dragon,"1340 Kingston Road, unit 3",Pickering,ON,3,3.683303075,1.506479456,2.904192619,4.591997689,4.044192036,State,2.770330375,1.57719535,3.213780436,3.925326043,3.79573381
2meb5cwKh125tF5IwUiIJA,Pâtisserie Harmonie,85 Rue de la Gauchetiere O,Montréal,QC,4,3.926353399,1.683941822,3.856778521,4.139638532,4.232345989,City,2.946315088,1.679436569,3.312812633,3.884568263,3.703316547
GQ5f1D9CbFLXkBAlGR7riA,Buffet Queen,63 Harwood Ave N,Ajax,ON,3,2.017454018,1.047426516,0.760296954,3.801067154,2.174031272,State,2.770330375,1.57719535,3.213780436,3.925326043,3.79573381
dz3iE4ab6XtODq15qmLSzA,Fu's Garden Restaurant,"1650 Dundas Street E, Unit 6",Mississauga,ON,4,3.401963703,4.149256159,2.088472326,5,5,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
I2ymNzdo4nZG30U1TAmSew,Li Cheng Restaurant,529 Marlee Avenue,North York,ON,3.5,2.102123952,1.622858147,3.684902027,5,5,City,2.689606182,1.375283221,3.245579152,3.942248244,3.921365144
R__NLOqjUlw8qf12KD-I5A,Ding Dong Pastries,321 Spadina Ave,Toronto,ON,3.5,3.014905322,1.627029902,2.569495786,3.475660106,4.001118851,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
NSGFzlDGs71v43Y7a1XH0A,Kung Fu Chop Chop,"16 Vogell Road, Unit B",Richmond Hill,ON,2.5,1.760278107,0.840539152,3.087186724,5,4.155911664,City,2.829625199,1.639009815,3.232432827,4.067863535,3.856426281
oYpuRk0nDIc3qa-II9Sa9Q,Eddie's Wok N Roll,6400 Millcreek Drive,Mississauga,ON,3.5,3.088981138,1.237029549,3.57808115,3.796374785,3.96388774,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
H2NMmuys7fy5PcXW7lmKbw,Sushi Kai,"609 14 St NW, Suite #100",Calgary,AB,4,3.207910651,2.736086495,3.853841325,4.459048684,3.41473832,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
mNRAFxAqL31c2Y96LEKggA,King Szechuan Chinese Restaurant,"487 Cornwall Road, Unit D12",Oakville,ON,3.5,2.644652732,2.653701721,3.087186724,3.801067154,4.586023797,State,2.770330375,1.57719535,3.213780436,3.925326043,3.79573381
GilIp96ZEsF4prlDPducog,Akko Cake House,"4040 Creditview Road, Unit 1",Mississauga,ON,4,3.433587044,1.799216218,1.531204347,5,5,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
XtPizI-UGjySLiQrRuNjYQ,Shaanxi Restaurant,505 Highway 7 E,Richmond Hill,ON,3,2.654237356,1.206799409,3.029242963,5,4.058044576,City,2.829625199,1.639009815,3.232432827,4.067863535,3.856426281
43V5SUyC04za5ITSvRndog,Great Taste Chinese Restaurant,123 2 Avenue SE,Calgary,AB,4,3.081559208,1.195840588,3.158589725,3.744942965,4.104583793,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
XETJL05OGIi-WliFzgk7cg,Panda Express,"Heartland, 5985 Mavis Rd",Mississauga,ON,2.5,2.738791765,0.896711379,2.446995273,3.476849759,3.708701433,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
DKMW5M-VI8QKA9YFuBvWtA,Sichuan Secret,585 Bloor Street W,Toronto,ON,4,3.727305314,1.296194416,3.628290331,4.459048684,4.539047357,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
2UdoeXzcFg87O1VMCc3WGQ,Cynthia's Paradise,16715 Yonge Street,Newmarket,ON,3.5,3.024737438,1.326582972,3.128456749,3.546505328,3.71296325,State,2.770330375,1.57719535,3.213780436,3.925326043,3.79573381
n6eRADUe9PXz3qfZ69hT8A,Lee Chen Asian Bistro,"84 First Commerce Drive, Unit 5",Aurora,ON,3,2.483059982,2.755886713,1.609460222,1.587003661,5,State,2.770330375,1.57719535,3.213780436,3.925326043,3.79573381
nFktMPlUZh06-dGTg4HdPw,The Spicy & Delicious,"4664 Yonge Street, Unit 13",Toronto,ON,4,3.362904242,2.253987476,3.279042109,4.204323254,4.606095523,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
JQrh2cmndqRKwTpVveHPDg,Dayali,160 York Boulevard,Richmond Hill,ON,2.5,1.834217898,0.560021623,2.551545869,3.258156205,2.723854718,City,2.829625199,1.639009815,3.232432827,4.067863535,3.856426281
K8W4XXNM8iehgNtdEI2f4w,Shangri-La Banquet Hall & Convention Centre,50 Esna Park Drive,Markham,ON,3.5,1.936492964,1.763576915,3.354266674,3.653685071,3.220722195,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
Ysz-Xvo6QT9oaQDH4ephlw,7 Dim Sum,867 Danforth Avenue,Toronto,ON,4.5,3.542149157,2.712462517,4.50934953,4.080633162,3.934506905,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
FfmH-oEWN7K1za-o8KZQDA,Palace Bakery and Cafe,"9019 Bayview Avenue, Unit 8A",Richmond Hill,ON,4,4.006012529,3.054242717,3.882551129,4.724062221,5,City,2.829625199,1.639009815,3.232432827,4.067863535,3.856426281
nqnVKM55nIZn8fNH1fIJPA,Simon's Wok,797 Gerrard Street E,Toronto,ON,4,3.508706032,2.2807138,3.909857792,4.347069959,4.591231086,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
E0h1kK-8P_DtBHk5ClVI_g,Bayview Garden Chinese Cuisine,1177 Central Parkway W,Mississauga,ON,3,3.684452486,0.803672782,3.18348439,4.115026057,3.708701433,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
VeYLpoglt8XepYdN2PjSmA,Hakka Wow,1433 Gerrard Street E,Toronto,ON,3.5,3.037517768,1.61351817,3.445264067,5,4.263099005,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
y-jepn_1nL1OipL7lNnRMA,Little Pig Hot Pot,"3260 Midland Avenue, Unit F101 &102",Toronto,ON,3.5,3.047137516,1.65152145,3.690417096,2.044425117,4.705908987,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
nTQhgQZa7HhIpyM0ICC1mw,Hu Tieu Nam Vang Hong Phat,"3175 Rutherford Road, Unit 70",Vaughan,ON,3.5,3.921188637,2.01294201,5,4.634543035,3.56689474,City,3.035957274,1.916831732,3.561022018,4.183239369,4.09621573
ggAHppSaR5Z-KrAXZjC_rg,Deer Garden Signatures,"1520 Steeles Ave W, Unit 102",Vaughan,ON,4,3.291674854,2.746232108,3.535454796,4.575525703,4.501321971,City,3.035957274,1.916831732,3.561022018,4.183239369,4.09621573
eI1ZHGOr2Pus842KrZD5ZQ,Casa Imperial Fine Chinese Cuisine,4125 Steeles Avenue E,Scarborough,ON,3.5,2.27349996,1.112173597,3.172721649,3.599849282,3.910696505,City,2.78224166,1.556037867,3.18710926,3.811874891,3.718302041
ygJshif4VuxL1ijnRJnuYA,Lee Garden Restaurant,331 Spadina Avenue,Toronto,ON,3.5,3.099655744,1.56574177,2.806083901,4.433123237,3.955063456,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
HG9m9eldYtnX_UeMt4Yy2w,369 Shanghai Dim Sum,8380 Kennedy Road,Markham,ON,3.5,2.188664163,1.731535105,3.056130871,3.470630592,3.623926592,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
pbMrG6pc-dh5yePwYRNa2A,Cho Cho Cho,863 St Clair Avenue W,Toronto,ON,3,2.699359158,1.366413762,2.232945258,2.290609393,4.235356441,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
fvnaLCkyIyCw7vQuO8-H3g,Judy Cuisine,550 Highway 7 E,Richmond Hill,ON,3,3.298938681,1.281725407,3.408642667,2.468995334,4.093094692,City,2.829625199,1.639009815,3.232432827,4.067863535,3.856426281
JwtQWW1C_y6GhLQzNghrOw,Lai Toh Heen,692 Mt Pleasant Road,Toronto,ON,3.5,2.915414809,2.092622982,1.810963379,1.760594145,2.922491269,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
ZilzayEdyk70SoI-wruJbg,Congee Queen,895 Lawrence Avenue E,North York,ON,4,3.280802811,1.923126905,3.334251012,4.296431711,3.712292203,City,2.689606182,1.375283221,3.245579152,3.942248244,3.921365144
PXjFfAdj7ZJ6M5Rm19lw3w,Billy's Dumplings,524 Bloor Street W,Toronto,ON,3.5,3.147871649,1.667558535,5,5,5,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
WWyiaVsJusbRRdpTP5gomQ,Chez Chili,1050B Rue Clark,Montréal,QC,4,3.152129856,2.381765832,3.437911097,4.608631397,4.530161443,City,2.946315088,1.679436569,3.312812633,3.884568263,3.703316547
K3Mdyib-ZFMPHGuk5_kBTA,Oriental Palace Restaurant,9 Parkdale Crescent NW,Calgary,AB,3.5,4.561983652,1.839865126,1.795692634,5,5,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
GqRQbFlgov853CIOEnrvsg,China Palace,80 Courtney Park Dr E,Mississauga,ON,3,4.136649668,1.741585736,5,4.176629529,4.403720258,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
4eAKvnILoB8n4wUWd3uy3Q,ALA Shanghai,"4300 Steeles Avenue E, 2nd Floor",Markham,ON,3,1.844538148,1.472719232,3.699645653,4.665544045,3.735499461,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
3pYZMSbOKh6rBo_DapMlyw,Tasty House,240 Alton Towers Cir,Scarborough,ON,3.5,2.934975338,2.019650104,2.677467148,4.821097542,3.41473832,City,2.78224166,1.556037867,3.18710926,3.811874891,3.718302041
FqQFKV9MQ6vBRbmcja7Pyg,Marvelous Asian Cuisine,15440 Bayview Avenue,Aurora,ON,3.5,3.185503366,3.432040881,3.873142349,4.080633162,5,State,2.770330375,1.57719535,3.213780436,3.925326043,3.79573381
MpmN8iB7wJqYOIjVAsUr8w,Asian King Buffet,"2425 Truscott Drive, Unit 24",Mississauga,ON,2.5,3.203528489,1.865648068,2.86776664,3.586092925,3.555654386,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
hAGqD8Qblo-NN5gmaYOd6A,Maple Sushi,"30 Disera Drive, Suite 110",Thornhill,ON,3,4.588870186,1.967899838,2.156982669,5,3.791078468,City,2.902345153,1.425095179,3.149915644,4.027245432,3.931868078
nPatYo3wQ7tcvx7nzOU4GQ,Chopstick House,1780 Markham Road,Toronto,ON,2.5,2.015533919,0.956380419,3.413672642,4.043458941,2.719417593,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
Igz_MHdVL_lZK8moVdoZKw,Dragon Gate Restaurant,2024 33 Ave SW,Calgary,AB,3.5,1.611089063,1.135423471,2.363758226,4.318870755,0,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
M1JSUyCkrdRhNFivDbC0LA,Destiny,"633 Silver Star Boulevard, Suite 115",Scarborough,ON,2.5,2.796624085,0.741664013,2.877428608,4.21748307,2.959757463,City,2.78224166,1.556037867,3.18710926,3.811874891,3.718302041
9ad0-8h-DRUheY9dF9rYjQ,I Love Pho,"848 Burnhamthorpe Road W, Suite 8",Mississauga,ON,3.5,2.736045069,1.699352887,3.768347102,4.395639958,4.665225053,City,2.841453497,1.570239955,3.25864246,4.024787901,3.664091999
DtqSRW_cr1nm8yTdFVBnYw,Tiger BBQ,250 Alton Towers Circle,Toronto,ON,4,2.776727912,1.561018347,2.679358606,4.003151793,3.511550966,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
JDWhkcJHNGX-KY0bOLcodQ,Shark's Fin City,4300 Steeles Ave E,Markham,ON,2.5,2.46700196,0.775564691,0,5,1.579051319,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
0Eqjt54KPklmWTsly9ltyQ,South China,513 Mount Pleasant Rd,Toronto,ON,2.5,1.057078442,0.619730643,1.387998397,2.795560399,0,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
9WmvVbYoM9X1ZP6txZgohQ,Liwan Kitchen,"4271 Sheppard Avenue E, Unit 2",Toronto,ON,3.5,3.385454517,2.065186315,3.693788052,5,5,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
yJ5rA9U6nmSEUV8_j_jYHw,Diamond Banquet Hall,"First Markham Place, 3225 Highway 7 E",Markham,ON,3,1.15041391,0.948377544,2.154502795,3.774447688,3.187362179,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
dfDmylDjZAccgMyhYPbZaA,Satay On the Road,2003 Avenue Road,North York,ON,3,2.706660161,1.22532253,3.755456211,4.355957884,4.109659456,City,2.689606182,1.375283221,3.245579152,3.942248244,3.921365144
ZJdBctpe_qbXXwAVMBk0bQ,Wok With Yu,4000 Steeles Avenue W,Woodbridge,ON,3.5,4.117694826,4.12801493,4.106389175,4.318870755,4.155911664,State,2.770330375,1.57719535,3.213780436,3.925326043,3.79573381
sdMISc22hQ2hiq40qRzt1w,Edgemont City Asian Cusine,45 Edenwold Dr NW,Calgary,AB,2.5,2.333643923,1.20839096,3.342965474,5,2.480740422,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
y0YM6nQcrBKwg59bv1YzBw,Wok Café,3510 Boulevard Salaberry,Dollard-des-Ormeaux,QC,3,3.13843416,1.472295833,4.794345524,4.634543035,5,State,3.004516708,1.667827283,3.339107748,3.932373475,3.703209474
XImlOaB7nJH7kxG_4hGJ1Q,Papa Shunde Chinese Restaurant,246 Hawkstone Drive NW,Calgary,AB,4,3.362904242,2.033387619,1.387998397,5,2.758739676,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
rROHsa0BQsKjxNnfYjBF9g,Canton Chilli Restaurant,418 Spadina Ave,Toronto,ON,3,2.019797861,0.891975823,2.495323761,3.643329924,3.304455648,City,2.735997187,1.558794473,3.248009797,3.847068283,3.859492475
qZFZJXASKETnKvq6ciVoFw,Fav Cafe,"280 W Beaver Creek Road, Unit 31",Richmond Hill,ON,3.5,2.307610909,1.740638396,4.054093785,4.190713241,3.383189842,City,2.829625199,1.639009815,3.232432827,4.067863535,3.856426281
eNynYZJtl5d6fyoNNKJ4Aw,Ambrosia Veggie House,1009 4th Avenue SW,Calgary,AB,4,3.940561298,3.73086399,4.049255617,5,4.403720258,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
f4ca22TTZcsmkzjfB7_Zzg,Silk Road Restaurant,438 Horner Avenue,Etobicoke,ON,3.5,2.321738956,1.362458729,2.363758226,4.003151793,4.606095523,City,2.7492723,1.840531209,3.009559285,4.04215673,3.990788963
rwIX_RFBEPOjMRyA32d2Ew,Bluefin Sushi,"9737 Macleod Trail SW, Unit 100 D",Calgary,AB,2.5,1.543219436,0.404385454,1.96912873,2.750644622,3.694871918,City,2.979626626,1.834114587,3.381726809,4.043791127,3.864409895
oWVb9wKB7W1SS4PSikxPdA,Simmer Huang,2045 Rue Bishop,Montréal,QC,3.5,2.85643511,2.882857395,5,3.858899166,3.791078468,City,2.946315088,1.679436569,3.312812633,3.884568263,3.703316547
AL_dmG-SSeykB0X5SpDiwA,Wei's Kitchen,"3229 Hwy 7, Unit 13",Markham,ON,3,4.163950562,0.928544076,2.054294412,5,4.682955402,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
9-lGjghZUEPmKyviTyYLUA,Kung Fu Noodle,"First Markham Place, 3229 Highway 7 E, Unit 10",Markham,ON,3.5,3.292914142,1.757591779,3.690417096,4.665544045,4.197595683,City,2.691845982,1.446395356,3.133596568,3.875579156,3.614467029
